Results Table 1
,Force at Preset point (PIP 1),Displacement at Preset point (PIP 1),Time at Preset point (PIP 1)
,(kN),(mm),(s)
1,"0.15","0.31","5.82"

Raw Data
Time,Force,Displacement,PIP count
(s),(N),(mm),
"252.7800","102.9322","0.3112","1.0000"
"252.8000","102.8619","0.3112","1.0000"
"252.8200","102.9604","0.3112","1.0000"
"252.8400","102.9976","0.3112","1.0000"
"252.8600","102.9777","0.3112","1.0000"
"252.8800","102.9429","0.3112","1.0000"
"252.9000","102.9037","0.3112","1.0000"
"252.9200","102.9918","0.3112","1.0000"
"252.9400","102.9086","0.3112","1.0000"
"252.9600","102.9441","0.3112","1.0000"
"252.9800","102.8575","0.3112","1.0000"
"253.0000","102.8118","0.3112","1.0000"
"253.0200","102.8225","0.3112","1.0000"
"253.0400","102.8031","0.3112","1.0000"
"253.0600","102.7889","0.3112","1.0000"
"253.0800","102.8155","0.3112","1.0000"
"253.1000","102.9019","0.3112","1.0000"
"253.1200","102.8150","0.3112","1.0000"
"253.1400","102.7744","0.3112","1.0000"
"253.1600","102.7547","0.3112","1.0000"
"253.1800","102.7689","0.3112","1.0000"
"253.2000","102.8492","0.3112","1.0000"
"253.2200","102.8564","0.3112","1.0000"
"253.2400","102.8132","0.3112","1.0000"
"253.2600","102.7665","0.3112","1.0000"
"253.2800","102.6488","0.3112","1.0000"
"253.3000","102.6708","0.3112","1.0000"
"253.3200","102.7545","0.3112","1.0000"
"253.3400","102.7603","0.3112","1.0000"
"253.3600","102.7594","0.3112","1.0000"
"253.3800","102.7042","0.3112","1.0000"
"253.4000","102.6989","0.3112","1.0000"
"253.4200","102.7330","0.3112","1.0000"
"253.4400","102.7492","0.3112","1.0000"
"253.4600","102.6777","0.3112","1.0000"
"253.4800","102.6277","0.3112","1.0000"
"253.5000","102.6024","0.3112","1.0000"
"253.5200","102.6018","0.3112","1.0000"
"253.5400","102.6604","0.3112","1.0000"
"253.5600","102.6591","0.3112","1.0000"
"253.5800","102.6641","0.3112","1.0000"
"253.6000","102.6639","0.3112","1.0000"
"253.6200","102.6408","0.3112","1.0000"
"253.6400","102.6019","0.3112","1.0000"
"253.6600","102.6054","0.3112","1.0000"
"253.6800","102.6327","0.3112","1.0000"
"253.7000","102.6144","0.3112","1.0000"
"253.7200","102.5885","0.3112","1.0000"
"253.7400","102.6750","0.3112","1.0000"
"253.7600","102.6417","0.3112","1.0000"
"253.7800","102.6055","0.3112","1.0000"
"253.8000","102.6717","0.3112","1.0000"
"253.8200","102.5935","0.3112","1.0000"
"253.8400","102.6183","0.3112","1.0000"
"253.8600","102.6521","0.3112","1.0000"
"253.8800","102.6796","0.3112","1.0000"
"253.9000","102.7170","0.3112","1.0000"
"253.9200","102.7129","0.3112","1.0000"
"253.9400","102.7383","0.3112","1.0000"
"253.9600","102.6926","0.3112","1.0000"
"253.9800","102.5692","0.3112","1.0000"
"254.0000","102.6081","0.3112","1.0000"
"254.0200","102.6496","0.3112","1.0000"
"254.0400","102.6954","0.3112","1.0000"
"254.0600","102.7421","0.3112","1.0000"
"254.0800","102.6762","0.3112","1.0000"
"254.1000","102.5753","0.3112","1.0000"
"254.1200","102.5516","0.3112","1.0000"
"254.1400","102.6267","0.3112","1.0000"
"254.1600","102.6009","0.3112","1.0000"
"254.1800","102.5813","0.3112","1.0000"
"254.2000","102.5970","0.3112","1.0000"
"254.2200","102.6236","0.3112","1.0000"
"254.2400","102.6512","0.3112","1.0000"
"254.2600","102.6115","0.3112","1.0000"
"254.2800","102.5698","0.3112","1.0000"
"254.3000","102.5712","0.3112","1.0000"
"254.3200","102.5888","0.3112","1.0000"
"254.3400","102.5970","0.3112","1.0000"
"254.3600","102.4789","0.3112","1.0000"
"254.3800","102.4642","0.3112","1.0000"
"254.4000","102.5413","0.3112","1.0000"
"254.4200","102.6163","0.3112","1.0000"
"254.4400","102.6123","0.3112","1.0000"
"254.4600","102.5417","0.3112","1.0000"
"254.4800","102.4773","0.3112","1.0000"
"254.5000","102.4775","0.3112","1.0000"
"254.5200","102.4875","0.3112","1.0000"
"254.5400","102.4721","0.3112","1.0000"
"254.5600","102.5021","0.3112","1.0000"
"254.5800","102.5210","0.3112","1.0000"
"254.6000","102.4974","0.3112","1.0000"
"254.6200","102.5231","0.3112","1.0000"
"254.6400","102.5193","0.3112","1.0000"
"254.6600","102.5285","0.3112","1.0000"
"254.6800","102.5526","0.3112","1.0000"
"254.7000","102.4607","0.3112","1.0000"
"254.7200","102.4106","0.3112","1.0000"
"254.7400","102.3917","0.3112","1.0000"
"254.7600","102.4236","0.3112","1.0000"
"254.7800","102.4468","0.3112","1.0000"
"254.8000","102.4808","0.3112","1.0000"
"254.8200","102.4325","0.3112","1.0000"
"254.8400","102.3195","0.3112","1.0000"
"254.8600","102.2358","0.3112","1.0000"
"254.8800","102.3126","0.3112","1.0000"
"254.9000","102.2861","0.3112","1.0000"
"254.9200","102.2428","0.3112","1.0000"
"254.9400","102.3272","0.3112","1.0000"
"254.9600","102.3656","0.3112","1.0000"
"254.9800","102.2428","0.3112","1.0000"
"255.0000","102.2160","0.3112","1.0000"
"255.0200","102.3486","0.3112","1.0000"
"255.0400","102.4027","0.3112","1.0000"
"255.0600","102.3062","0.3112","1.0000"
"255.0800","102.2563","0.3112","1.0000"
"255.1000","102.3409","0.3112","1.0000"
"255.1200","102.2300","0.3112","1.0000"
"255.1400","102.1834","0.3112","1.0000"
"255.1600","102.2950","0.3112","1.0000"
"255.1800","102.2632","0.3112","1.0000"
"255.2000","102.2053","0.3112","1.0000"
"255.2200","102.1724","0.3112","1.0000"
"255.2400","102.2071","0.3112","1.0000"
"255.2600","102.2421","0.3112","1.0000"
"255.2800","102.2511","0.3112","1.0000"
"255.3000","102.1666","0.3112","1.0000"
"255.3200","102.0826","0.3112","1.0000"
"255.3400","102.1049","0.3112","1.0000"
"255.3600","102.2715","0.3112","1.0000"
"255.3800","102.2013","0.3112","1.0000"
"255.4000","102.0507","0.3112","1.0000"
"255.4200","102.0913","0.3112","1.0000"
"255.4400","102.1369","0.3112","1.0000"
"255.4600","102.0161","0.3112","1.0000"
"255.4800","102.0714","0.3112","1.0000"
"255.5000","102.0711","0.3112","1.0000"
"255.5200","102.0331","0.3112","1.0000"
"255.5400","102.1617","0.3112","1.0000"
"255.5600","102.1930","0.3112","1.0000"
"255.5800","102.0964","0.3112","1.0000"
"255.6000","102.1444","0.3112","1.0000"
"255.6200","102.2228","0.3112","1.0000"
"255.6400","102.1694","0.3112","1.0000"
"255.6600","102.0338","0.3112","1.0000"
"255.6800","102.0916","0.3112","1.0000"
"255.7000","102.1336","0.3112","1.0000"
"255.7200","102.0851","0.3112","1.0000"
"255.7400","102.0691","0.3112","1.0000"
"255.7600","102.1633","0.3112","1.0000"
"255.7800","102.1750","0.3112","1.0000"
"255.8000","102.1752","0.3112","1.0000"
"255.8200","102.0896","0.3112","1.0000"
"255.8400","102.0590","0.3112","1.0000"
"255.8600","102.0577","0.3112","1.0000"
"255.8800","102.0925","0.3112","1.0000"
"255.9000","102.1095","0.3112","1.0000"
"255.9200","102.1011","0.3112","1.0000"
"255.9400","102.0793","0.3112","1.0000"
"255.9600","102.0604","0.3112","1.0000"
"255.9800","102.0601","0.3112","1.0000"
"256.0000","102.0769","0.3112","1.0000"
"256.0200","102.1188","0.3112","1.0000"
"256.0400","102.1359","0.3112","1.0000"
"256.0600","102.1147","0.3112","1.0000"
"256.0800","102.0801","0.3112","1.0000"
"256.1000","101.9496","0.3112","1.0000"
"256.1200","101.9853","0.3112","1.0000"
"256.1400","101.9974","0.3112","1.0000"
"256.1600","101.9725","0.3112","1.0000"
"256.1800","102.0777","0.3112","1.0000"
"256.2000","102.0708","0.3112","1.0000"
"256.2200","102.0806","0.3112","1.0000"
"256.2400","102.1072","0.3112","1.0000"
"256.2600","102.0539","0.3112","1.0000"
"256.2800","102.0916","0.3112","1.0000"
"256.3000","102.1343","0.3112","1.0000"
"256.3200","102.0727","0.3112","1.0000"
"256.3400","102.0416","0.3112","1.0000"
"256.3600","102.1065","0.3112","1.0000"
"256.3800","102.1732","0.3112","1.0000"
"256.4000","102.0961","0.3112","1.0000"
"256.4200","101.9977","0.3112","1.0000"
"256.4400","101.9040","0.3112","1.0000"
"256.4600","101.8903","0.3112","1.0000"
"256.4800","101.8605","0.3112","1.0000"
"256.5000","101.9837","0.3112","1.0000"
"256.5200","102.0543","0.3112","1.0000"
"256.5400","101.9948","0.3112","1.0000"
"256.5600","101.9035","0.3112","1.0000"
"256.5800","101.9397","0.3112","1.0000"
"256.6000","101.9254","0.3112","1.0000"
"256.6200","101.9557","0.3112","1.0000"
"256.6400","101.9989","0.3112","1.0000"
"256.6600","101.9178","0.3112","1.0000"
"256.6800","101.8570","0.3112","1.0000"
"256.7000","101.8272","0.3112","1.0000"
"256.7200","101.7881","0.3112","1.0000"
"256.7400","101.8959","0.3112","1.0000"
"256.7600","101.9534","0.3112","1.0000"
"256.7800","101.9854","0.3112","1.0000"
"256.8000","102.0039","0.3112","1.0000"
"256.8200","101.9630","0.3112","1.0000"
"256.8400","101.8627","0.3112","1.0000"
"256.8600","101.8677","0.3112","1.0000"
"256.8800","101.9343","0.3112","1.0000"
"256.9000","101.8662","0.3112","1.0000"
"256.9200","101.7835","0.3112","1.0000"
"256.9400","101.8238","0.3112","1.0000"
"256.9600","101.9188","0.3112","1.0000"
"256.9800","101.9836","0.3112","1.0000"
"257.0000","101.9183","0.3112","1.0000"
"257.0200","101.9011","0.3112","1.0000"
"257.0400","101.8723","0.3112","1.0000"
"257.0600","101.8399","0.3112","1.0000"
"257.0800","101.8701","0.3112","1.0000"
"257.1000","101.8969","0.3112","1.0000"
"257.1200","101.8216","0.3112","1.0000"
"257.1400","101.8183","0.3112","1.0000"
"257.1600","101.7478","0.3112","1.0000"
"257.1800","101.5979","0.3112","1.0000"
"257.2000","101.7221","0.3112","1.0000"
"257.2200","101.8298","0.3112","1.0000"
"257.2400","101.8390","0.3112","1.0000"
"257.2600","101.8543","0.3112","1.0000"
"257.2800","101.8664","0.3112","1.0000"
"257.3000","101.8206","0.3112","1.0000"
"257.3200","101.8298","0.3112","1.0000"
"257.3400","101.8329","0.3112","1.0000"
"257.3600","101.7743","0.3112","1.0000"
"257.3800","101.8415","0.3112","1.0000"
"257.4000","101.9332","0.3112","1.0000"
"257.4200","101.7715","0.3112","1.0000"
"257.4400","101.7200","0.3112","1.0000"
"257.4600","101.8156","0.3112","1.0000"
"257.4800","101.8267","0.3112","1.0000"
"257.5000","101.6638","0.3112","1.0000"
"257.5200","101.7414","0.3112","1.0000"
"257.5400","101.7721","0.3112","1.0000"
"257.5600","101.7471","0.3112","1.0000"
"257.5800","101.7423","0.3112","1.0000"
"257.6000","101.7618","0.3112","1.0000"
"257.6200","101.7037","0.3112","1.0000"
"257.6400","101.7149","0.3112","1.0000"
"257.6600","101.6886","0.3112","1.0000"
"257.6800","101.6553","0.3112","1.0000"
"257.7000","101.6541","0.3112","1.0000"
"257.7200","101.7305","0.3112","1.0000"
"257.7400","101.7596","0.3112","1.0000"
"257.7600","101.8182","0.3112","1.0000"
"257.7800","101.9140","0.3112","1.0000"
"257.8000","101.9249","0.3112","1.0000"
"257.8200","101.8584","0.3112","1.0000"
"257.8400","101.8083","0.3112","1.0000"
"257.8600","101.8374","0.3112","1.0000"
"257.8800","101.8440","0.3112","1.0000"
"257.9000","101.7680","0.3112","1.0000"
"257.9200","101.8396","0.3112","1.0000"
"257.9400","101.8032","0.3112","1.0000"
"257.9600","101.7311","0.3112","1.0000"
"257.9800","101.7943","0.3112","1.0000"
"258.0000","101.7818","0.3112","1.0000"
"258.0200","101.8371","0.3112","1.0000"
"258.0400","101.9066","0.3112","1.0000"
"258.0600","101.8411","0.3112","1.0000"
"258.0800","101.7917","0.3112","1.0000"
"258.1000","101.8546","0.3112","1.0000"
"258.1200","101.9877","0.3112","1.0000"
"258.1400","101.8928","0.3112","1.0000"
"258.1600","101.8257","0.3112","1.0000"
"258.1800","101.8914","0.3112","1.0000"
"258.2000","101.8878","0.3112","1.0000"
"258.2200","101.7429","0.3112","1.0000"
"258.2400","101.8433","0.3112","1.0000"
"258.2600","101.9190","0.3112","1.0000"
"258.2800","101.8135","0.3112","1.0000"
"258.3000","101.7249","0.3112","1.0000"
"258.3200","101.7762","0.3112","1.0000"
"258.3400","101.7281","0.3112","1.0000"
"258.3600","101.6942","0.3112","1.0000"
"258.3800","101.8594","0.3112","1.0000"
"258.4000","101.9188","0.3112","1.0000"
"258.4200","101.7605","0.3112","1.0000"
"258.4400","101.7398","0.3112","1.0000"
"258.4600","101.8160","0.3112","1.0000"
"258.4800","101.7368","0.3112","1.0000"
"258.5000","101.8803","0.3112","1.0000"
"258.5200","101.8728","0.3112","1.0000"
"258.5400","101.7741","0.3112","1.0000"
"258.5600","101.7990","0.3112","1.0000"
"258.5800","101.8215","0.3112","1.0000"
"258.6000","101.7755","0.3112","1.0000"
"258.6200","101.7963","0.3112","1.0000"
"258.6400","101.8006","0.3112","1.0000"
"258.6600","101.7598","0.3112","1.0000"
"258.6800","101.7389","0.3112","1.0000"
"258.7000","101.8314","0.3112","1.0000"
"258.7200","101.7980","0.3112","1.0000"
"258.7400","101.7843","0.3112","1.0000"
"258.7600","101.8336","0.3112","1.0000"
"258.7800","101.7963","0.3112","1.0000"
"258.8000","101.7814","0.3112","1.0000"
"258.8200","101.8131","0.3112","1.0000"
"258.8400","101.7702","0.3112","1.0000"
"258.8600","101.7116","0.3112","1.0000"
"258.8800","101.7449","0.3112","1.0000"
"258.9000","101.8421","0.3112","1.0000"
"258.9200","101.8435","0.3112","1.0000"
"258.9400","101.8353","0.3112","1.0000"
"258.9600","101.8671","0.3112","1.0000"
"258.9800","101.8318","0.3112","1.0000"
"259.0000","101.7899","0.3112","1.0000"
"259.0200","101.7867","0.3112","1.0000"
"259.0400","101.8098","0.3112","1.0000"
"259.0600","101.7970","0.3112","1.0000"
"259.0800","101.7853","0.3112","1.0000"
"259.1000","101.8487","0.3112","1.0000"
"259.1200","101.7277","0.3112","1.0000"
"259.1400","101.6989","0.3112","1.0000"
"259.1600","101.7779","0.3112","1.0000"
"259.1800","101.8132","0.3112","1.0000"
"259.2000","101.8646","0.3112","1.0000"
"259.2200","101.8729","0.3112","1.0000"
"259.2400","101.8039","0.3112","1.0000"
"259.2600","101.7531","0.3112","1.0000"
"259.2800","101.7213","0.3112","1.0000"
"259.3000","101.7694","0.3112","1.0000"
"259.3200","101.7207","0.3112","1.0000"
"259.3400","101.7482","0.3112","1.0000"
"259.3600","101.7870","0.3112","1.0000"
"259.3800","101.7321","0.3112","1.0000"
"259.4000","101.6667","0.3112","1.0000"
"259.4200","101.7069","0.3112","1.0000"
"259.4400","101.7922","0.3112","1.0000"
"259.4600","101.8051","0.3112","1.0000"
"259.4800","101.7814","0.3112","1.0000"
"259.5000","101.7398","0.3112","1.0000"
"259.5200","101.7757","0.3112","1.0000"
"259.5400","101.7813","0.3112","1.0000"
"259.5600","101.7694","0.3112","1.0000"
"259.5800","101.7098","0.3112","1.0000"
"259.6000","101.6213","0.3112","1.0000"
"259.6200","101.5606","0.3112","1.0000"
"259.6400","101.5894","0.3112","1.0000"
"259.6600","101.6878","0.3112","1.0000"
"259.6800","101.7018","0.3112","1.0000"
"259.7000","101.7435","0.3112","1.0000"
"259.7200","101.7794","0.3112","1.0000"
"259.7400","101.6804","0.3112","1.0000"
"259.7600","101.7121","0.3112","1.0000"
"259.7800","101.7240","0.3112","1.0000"
"259.8000","101.6231","0.3112","1.0000"
"259.8200","101.6113","0.3112","1.0000"
"259.8400","101.7010","0.3112","1.0000"
"259.8600","101.6897","0.3112","1.0000"
"259.8800","101.6200","0.3112","1.0000"
"259.9000","101.6736","0.3112","1.0000"
"259.9200","101.6294","0.3112","1.0000"
"259.9400","101.6048","0.3112","1.0000"
"259.9600","101.6637","0.3112","1.0000"
"259.9800","101.7174","0.3112","1.0000"
"260.0000","101.5937","0.3112","1.0000"
"260.0200","101.5620","0.3112","1.0000"
"260.0400","101.6805","0.3112","1.0000"
"260.0600","101.7165","0.3112","1.0000"
"260.0800","101.6417","0.3112","1.0000"
"260.1000","101.6397","0.3112","1.0000"
"260.1200","101.5877","0.3112","1.0000"
"260.1400","101.6180","0.3112","1.0000"
"260.1600","101.7201","0.3112","1.0000"
"260.1800","101.7875","0.3112","1.0000"
"260.2000","101.6724","0.3112","1.0000"
"260.2200","101.6040","0.3112","1.0000"
"260.2400","101.6151","0.3112","1.0000"
"260.2600","101.6309","0.3112","1.0000"
"260.2800","101.6290","0.3112","1.0000"
"260.3000","101.6680","0.3112","1.0000"
"260.3200","101.6137","0.3112","1.0000"
"260.3400","101.5778","0.3112","1.0000"
"260.3600","101.6023","0.3112","1.0000"
"260.3800","101.6245","0.3112","1.0000"
"260.4000","101.6180","0.3112","1.0000"
"260.4200","101.5886","0.3112","1.0000"
"260.4400","101.5449","0.3112","1.0000"
"260.4600","101.5250","0.3112","1.0000"
"260.4800","101.5315","0.3112","1.0000"
"260.5000","101.5705","0.3112","1.0000"
"260.5200","101.4862","0.3112","1.0000"
"260.5400","101.5601","0.3112","1.0000"
"260.5600","101.6082","0.3112","1.0000"
"260.5800","101.6374","0.3112","1.0000"
"260.6000","101.6343","0.3112","1.0000"
"260.6200","101.6480","0.3112","1.0000"
"260.6400","101.4318","0.3112","1.0000"
"260.6600","101.4087","0.3112","1.0000"
"260.6800","101.5094","0.3112","1.0000"
"260.7000","101.5512","0.3112","1.0000"
"260.7200","101.5109","0.3112","1.0000"
"260.7400","101.5422","0.3112","1.0000"
"260.7600","101.4306","0.3112","1.0000"
"260.7800","101.4507","0.3112","1.0000"
"260.8000","101.4900","0.3112","1.0000"
"260.8200","101.5251","0.3112","1.0000"
"260.8400","101.5531","0.3112","1.0000"
"260.8600","101.5583","0.3112","1.0000"
"260.8800","101.5040","0.3112","1.0000"
"260.9000","101.4510","0.3112","1.0000"
"260.9200","101.4026","0.3112","1.0000"
"260.9400","101.5232","0.3112","1.0000"
"260.9600","101.5581","0.3112","1.0000"
"260.9800","101.5979","0.3112","1.0000"
"261.0000","101.6096","0.3112","1.0000"
"261.0200","101.5265","0.3112","1.0000"
"261.0400","101.4887","0.3112","1.0000"
"261.0600","101.4487","0.3112","1.0000"
"261.0800","101.4765","0.3112","1.0000"
"261.1000","101.4504","0.3112","1.0000"
"261.1200","101.3830","0.3112","1.0000"
"261.1400","101.3950","0.3112","1.0000"
"261.1600","101.4272","0.3112","1.0000"
"261.1800","101.5047","0.3112","1.0000"
"261.2000","101.5887","0.3112","1.0000"
"261.2200","101.5692","0.3112","1.0000"
"261.2400","101.5323","0.3112","1.0000"
"261.2600","101.6463","0.3112","1.0000"
"261.2800","101.5658","0.3112","1.0000"
"261.3000","101.5614","0.3112","1.0000"
"261.3200","101.5144","0.3112","1.0000"
"261.3400","101.4835","0.3112","1.0000"
"261.3600","101.4870","0.3112","1.0000"
"261.3800","101.5379","0.3112","1.0000"
"261.4000","101.5423","0.3112","1.0000"
"261.4200","101.5139","0.3112","1.0000"
"261.4400","101.5562","0.3112","1.0000"
"261.4600","101.6650","0.3112","1.0000"
"261.4800","101.6196","0.3112","1.0000"
"261.5000","101.5583","0.3112","1.0000"
"261.5200","101.4806","0.3112","1.0000"
"261.5400","101.6268","0.3112","1.0000"
"261.5600","101.7789","0.3112","1.0000"
"261.5800","101.6894","0.3112","1.0000"
"261.6000","101.5888","0.3112","1.0000"
"261.6200","101.6403","0.3112","1.0000"
"261.6400","101.6202","0.3112","1.0000"
"261.6600","101.4928","0.3112","1.0000"
"261.6800","101.5639","0.3112","1.0000"
"261.7000","101.6211","0.3112","1.0000"
"261.7200","101.6218","0.3112","1.0000"
"261.7400","101.4782","0.3112","1.0000"
"261.7600","101.4884","0.3112","1.0000"
"261.7800","101.5196","0.3112","1.0000"
"261.8000","101.5532","0.3112","1.0000"
"261.8200","101.6003","0.3112","1.0000"
"261.8400","101.5206","0.3112","1.0000"
"261.8600","101.4273","0.3112","1.0000"
"261.8800","101.4508","0.3112","1.0000"
"261.9000","101.4964","0.3112","1.0000"
"261.9200","101.5216","0.3112","1.0000"
"261.9400","101.4784","0.3112","1.0000"
"261.9600","101.4747","0.3112","1.0000"
"261.9800","101.4448","0.3112","1.0000"
"262.0000","101.5044","0.3112","1.0000"
"262.0200","101.5477","0.3112","1.0000"
"262.0400","101.5717","0.3112","1.0000"
"262.0600","101.5829","0.3112","1.0000"
"262.0800","101.5556","0.3112","1.0000"
"262.1000","101.5589","0.3112","1.0000"
"262.1200","101.6206","0.3112","1.0000"
"262.1400","101.6417","0.3112","1.0000"
"262.1600","101.5739","0.3112","1.0000"
"262.1800","101.5231","0.3112","1.0000"
"262.2000","101.5471","0.3112","1.0000"
"262.2200","101.5517","0.3112","1.0000"
"262.2400","101.5091","0.3112","1.0000"
"262.2600","101.4958","0.3112","1.0000"
"262.2800","101.5497","0.3112","1.0000"
"262.3000","101.5282","0.3112","1.0000"
"262.3200","101.4906","0.3112","1.0000"
"262.3400","101.6526","0.3112","1.0000"
"262.3600","101.6947","0.3112","1.0000"
"262.3800","101.6151","0.3112","1.0000"
"262.4000","101.5685","0.3112","1.0000"
"262.4200","101.5398","0.3112","1.0000"
"262.4400","101.4543","0.3112","1.0000"
"262.4600","101.4877","0.3112","1.0000"
"262.4800","101.5928","0.3112","1.0000"
"262.5000","101.6818","0.3112","1.0000"
"262.5200","101.6115","0.3112","1.0000"
"262.5400","101.6081","0.3112","1.0000"
"262.5600","101.5444","0.3112","1.0000"
"262.5800","101.5394","0.3112","1.0000"
"262.6000","101.6109","0.3112","1.0000"
"262.6200","101.6863","0.3112","1.0000"
"262.6400","101.6385","0.3112","1.0000"
