Results Table 1
,Force at Preset point (PIP 1),Displacement at Preset point (PIP 1),Time at Preset point (PIP 1)
"24.1600","12090.3945","4.8199","1.0000"
"24.1800","12092.6338","4.8239","1.0000"
"24.2000","12095.4746","4.8279","1.0000"
"24.2200","12097.7100","4.8319","1.0000"
"24.2400","12099.4336","4.8358","1.0000"
"24.2600","12101.8799","4.8397","1.0000"
"24.2800","12104.4922","4.8437","1.0000"
"24.3000","12107.4775","4.8477","1.0000"
"24.3200","12111.3799","4.8518","1.0000"
"24.3400","12115.2793","4.8558","1.0000"
"24.3600","12118.4883","4.8599","1.0000"
"24.3800","12121.1875","4.8640","1.0000"
"24.4000","12123.3828","4.8679","1.0000"
"24.4200","12125.5928","4.8719","1.0000"
"24.4400","12128.0332","4.8759","1.0000"
"24.4600","12130.5859","4.8799","1.0000"
"24.4800","12133.9072","4.8839","1.0000"
"24.5000","12136.9717","4.8880","1.0000"
"24.5200","12139.4922","4.8919","1.0000"
"24.5400","12141.9688","4.8959","1.0000"
"24.5600","12143.8164","4.8998","1.0000"
"24.5800","12145.6064","4.9038","1.0000"
"24.6000","12148.5400","4.9078","1.0000"
"24.6200","12151.6709","4.9118","1.0000"
"24.6400","12154.9727","4.9158","1.0000"
"24.6600","12158.6289","4.9199","1.0000"
"24.6800","12161.3066","4.9239","1.0000"
"24.7000","12163.5762","4.9279","1.0000"
"24.7200","12165.9072","4.9319","1.0000"
"24.7400","12167.9531","4.9358","1.0000"
"24.7600","12170.9150","4.9398","1.0000"
"24.7800","12174.7773","4.9439","1.0000"
"24.8000","12177.9717","4.9479","1.0000"
"24.8200","12180.5205","4.9519","1.0000"
"24.8400","12182.9873","4.9559","1.0000"
"24.8600","12185.0840","4.9598","1.0000"
"24.8800","12187.6621","4.9638","1.0000"
"24.9000","12190.8623","4.9678","1.0000"
"24.9200","12194.0654","4.9718","1.0000"
"24.9400","12197.2354","4.9759","1.0000"
"24.9600","12199.8105","4.9799","1.0000"
"24.9800","12201.9912","4.9838","1.0000"
"25.0000","12204.5771","4.9878","1.0000"
"25.0200","12207.0010","4.9918","1.0000"
"25.0400","12209.8223","4.9958","1.0000"
"25.0600","12213.5547","4.9998","1.0000"
"25.0800","12217.3936","5.0039","1.0000"
"25.1000","12220.7900","5.0080","1.0000"
"25.1200","12223.5762","5.0120","1.0000"
"25.1400","12225.1045","5.0159","1.0000"
"25.1600","12226.7627","5.0198","1.0000"
"25.1800","12229.3721","5.0237","1.0000"
"25.2000","12232.1338","5.0277","1.0000"
"25.2200","12235.5576","5.0317","1.0000"
"25.2400","12239.1504","5.0358","1.0000"
"25.2600","12241.7490","5.0398","1.0000"
"25.2800","12244.5908","5.0438","1.0000"
"25.3000","12247.6914","5.0478","1.0000"
"25.3200","12250.4365","5.0518","1.0000"
"25.3400","12253.7100","5.0558","1.0000"
"25.3600","12257.4414","5.0598","1.0000"
"25.3800","12260.8936","5.0639","1.0000"
"25.4000","12264.3418","5.0680","1.0000"
"25.4200","12267.0234","5.0720","1.0000"
"25.4400","12268.6494","5.0759","1.0000"
"25.4600","12270.5254","5.0799","1.0000"
"25.4800","12272.8857","5.0838","1.0000"
"25.5000","12275.7764","5.0877","1.0000"
"25.5200","12279.7471","5.0918","1.0000"
"25.5400","12283.7930","5.0958","1.0000"
"25.5600","12287.5225","5.0999","1.0000"
"25.5800","12291.0742","5.1040","1.0000"
"25.6000","12293.8008","5.1080","1.0000"
"25.6200","12296.3945","5.1120","1.0000"
"25.6400","12299.0850","5.1160","1.0000"
"25.6600","12301.4609","5.1199","1.0000"
"25.6800","12304.0742","5.1239","1.0000"
"25.7000","12306.8027","5.1279","1.0000"
"25.7200","12309.1680","5.1319","1.0000"
"25.7400","12311.8799","5.1358","1.0000"
"25.7600","12314.6201","5.1398","1.0000"
"25.7800","12316.9932","5.1437","1.0000"
"25.8000","12320.2373","5.1477","1.0000"
"25.8200","12323.9922","5.1517","1.0000"
"25.8400","12327.4727","5.1558","1.0000"
"25.8600","12331.1377","5.1599","1.0000"
"25.8800","12334.2764","5.1639","1.0000"
"25.9000","12336.9385","5.1679","1.0000"
"25.9200","12340.0215","5.1719","1.0000"
"25.9400","12342.9473","5.1758","1.0000"
"25.9600","12346.0273","5.1799","1.0000"
"25.9800","12349.7578","5.1839","1.0000"
"26.0000","12353.1807","5.1880","1.0000"
"26.0200","12355.5215","5.1919","1.0000"
"26.0400","12357.7520","5.1959","1.0000"
"26.0600","12359.9775","5.1998","1.0000"
"26.0800","12362.3389","5.2037","1.0000"
"26.1000","12365.3555","5.2077","1.0000"
"26.1200","12369.0166","5.2117","1.0000"
"26.1400","12373.2529","5.2158","1.0000"
"26.1600","12377.1689","5.2199","1.0000"
"26.1800","12380.1201","5.2239","1.0000"
"26.2000","12383.0732","5.2279","1.0000"
"26.2200","12385.7344","5.2319","1.0000"
"26.2400","12388.1406","5.2359","1.0000"
"26.2600","12391.4014","5.2399","1.0000"
"26.2800","12394.6592","5.2439","1.0000"
"26.3000","12397.2559","5.2479","1.0000"
"26.3200","12400.0264","5.2519","1.0000"
"26.3400","12402.3887","5.2558","1.0000"
"26.3600","12404.7217","5.2597","1.0000"
"26.3800","12408.3359","5.2637","1.0000"
"26.4000","12412.2129","5.2677","1.0000"
"26.4200","12415.8887","5.2718","1.0000"
"26.4400","12420.3447","5.2759","1.0000"
"26.4600","12424.2490","5.2800","1.0000"
"26.4800","12427.0957","5.2840","1.0000"
"26.5000","12429.7344","5.2880","1.0000"
"26.5200","12432.2529","5.2919","1.0000"
"26.5400","12434.7334","5.2959","1.0000"
"26.5600","12437.4854","5.2999","1.0000"
"26.5800","12440.4062","5.3039","1.0000"
"26.6000","12443.5947","5.3079","1.0000"
"26.6200","12446.6143","5.3119","1.0000"
"26.6400","12449.2754","5.3158","1.0000"
"26.6600","12452.2227","5.3198","1.0000"
"26.6800","12455.2666","5.3238","1.0000"
"26.7000","12458.2578","5.3277","1.0000"
"26.7200","12462.1426","5.3318","1.0000"
"26.7400","12466.1162","5.3359","1.0000"
"26.7600","12469.6621","5.3399","1.0000"
"26.7800","12472.9473","5.3440","1.0000"
"26.8000","12475.6162","5.3480","1.0000"
"26.8200","12478.0645","5.3519","1.0000"
"26.8400","12481.1348","5.3559","1.0000"
"26.8600","12484.3564","5.3599","1.0000"
"26.8800","12488.0244","5.3639","1.0000"
"26.9000","12491.7510","5.3680","1.0000"
"26.9200","12494.3975","5.3719","1.0000"
"26.9400","12496.8574","5.3759","1.0000"
"26.9600","12499.6592","5.3798","1.0000"
"26.9800","12502.1484","5.3837","1.0000"
"27.0000","12505.3047","5.3877","1.0000"
"27.0200","12509.4775","5.3917","1.0000"
"27.0400","12513.2393","5.3958","1.0000"
"27.0600","12517.0898","5.3998","1.0000"
"27.0800","12521.0078","5.4039","1.0000"
"27.1000","12523.9004","5.4079","1.0000"
"27.1200","12526.7324","5.4119","1.0000"
"27.1400","12529.7666","5.4159","1.0000"
"27.1600","12532.7080","5.4198","1.0000"
"27.1800","12536.1143","5.4239","1.0000"
"27.2000","12539.7578","5.4279","1.0000"
"27.2200","12543.2295","5.4319","1.0000"
"27.2400","12546.5391","5.4359","1.0000"
"27.2600","12549.3945","5.4399","1.0000"
"27.2800","12552.1553","5.4438","1.0000"
"27.3000","12555.3008","5.4478","1.0000"
"27.3200","12558.3027","5.4518","1.0000"
"27.3400","12561.9131","5.4558","1.0000"
"27.3600","12565.6426","5.4599","1.0000"
"27.3800","12568.3594","5.4639","1.0000"
"27.4000","12571.2861","5.4679","1.0000"
"27.4200","12574.4258","5.4719","1.0000"
"27.4400","12577.0723","5.4758","1.0000"
"27.4600","12580.3008","5.4798","1.0000"
"27.4800","12584.2842","5.4838","1.0000"
"27.5000","12587.6963","5.4878","1.0000"
"27.5200","12591.1846","5.4918","1.0000"
"27.5400","12594.7578","5.4958","1.0000"
"27.5600","12597.7383","5.4997","1.0000"
"27.5800","12601.3398","5.5037","1.0000"
"27.6000","12605.2949","5.5077","1.0000"
"27.6200","12608.9629","5.5117","1.0000"
"27.6400","12612.9102","5.5158","1.0000"
"27.6600","12616.6748","5.5199","1.0000"
"27.6800","12619.8457","5.5239","1.0000"
"27.7000","12623.1387","5.5279","1.0000"
"27.7200","12626.0596","5.5319","1.0000"
"27.7400","12629.0859","5.5358","1.0000"
"27.7600","12632.5693","5.5399","1.0000"
"27.7800","12636.0762","5.5439","1.0000"
"27.8000","12639.8428","5.5480","1.0000"
"27.8200","12643.7109","5.5520","1.0000"
"27.8400","12646.3633","5.5560","1.0000"
"27.8600","12648.4570","5.5599","1.0000"
"27.8800","12650.7656","5.5638","1.0000"
"27.9000","12653.1230","5.5677","1.0000"
"27.9200","12656.3311","5.5717","1.0000"
"27.9400","12660.2109","5.5757","1.0000"
"27.9600","12664.0957","5.5798","1.0000"
"27.9800","12668.2881","5.5838","1.0000"
"28.0000","12672.1201","5.5879","1.0000"
"28.0200","12675.4414","5.5919","1.0000"
"28.0400","12679.0400","5.5959","1.0000"
"28.0600","12682.4248","5.5999","1.0000"
"28.0800","12685.7607","5.6039","1.0000"
"28.1000","12689.7393","5.6080","1.0000"
"28.1200","12693.0205","5.6120","1.0000"
"28.1400","12695.5391","5.6159","1.0000"
"28.1600","12698.4473","5.6199","1.0000"
"28.1800","12701.2939","5.6238","1.0000"
"28.2000","12704.6807","5.6277","1.0000"
"28.2200","12709.1006","5.6318","1.0000"
"28.2400","12713.2969","5.6359","1.0000"
"28.2600","12716.9580","5.6399","1.0000"
"28.2800","12720.5049","5.6439","1.0000"
"28.3000","12723.5596","5.6479","1.0000"
"28.3200","12726.6611","5.6519","1.0000"
"28.3400","12729.8535","5.6558","1.0000"
"28.3600","12733.0977","5.6598","1.0000"
"28.3800","12736.9346","5.6639","1.0000"
"28.4000","12740.9141","5.6679","1.0000"
"28.4200","12744.4180","5.6719","1.0000"
"28.4400","12747.7090","5.6759","1.0000"
"28.4600","12750.3037","5.6798","1.0000"
"28.4800","12752.6357","5.6837","1.0000"
"28.5000","12756.1514","5.6877","1.0000"
"28.5200","12760.3975","5.6917","1.0000"
"28.5400","12764.9639","5.6957","1.0000"
"28.5600","12769.9404","5.6998","1.0000"
"28.5800","12773.6631","5.7039","1.0000"
"28.6000","12776.6309","5.7079","1.0000"
"28.6200","12779.8926","5.7119","1.0000"
"28.6400","12782.6602","5.7158","1.0000"
"28.6600","12785.8145","5.7198","1.0000"
"28.6800","12790.1807","5.7239","1.0000"
"28.7000","12794.2207","5.7279","1.0000"
"28.7200","12797.8252","5.7319","1.0000"
"28.7400","12801.2598","5.7359","1.0000"
"28.7600","12803.8662","5.7399","1.0000"
"28.7800","12806.3916","5.7438","1.0000"
"28.8000","12809.4570","5.7478","1.0000"
"28.8200","12812.7920","5.7517","1.0000"
"28.8400","12816.6973","5.7558","1.0000"
"28.8600","12820.9102","5.7599","1.0000"
"28.8800","12824.6875","5.7639","1.0000"
"28.9000","12828.2158","5.7679","1.0000"
"28.9200","12831.4463","5.7718","1.0000"
"28.9400","12834.6084","5.7758","1.0000"
"28.9600","12838.6855","5.7798","1.0000"
"28.9800","12843.0303","5.7838","1.0000"
"29.0000","12847.3535","5.7879","1.0000"
"29.0200","12851.7480","5.7920","1.0000"
"29.0400","12854.7891","5.7960","1.0000"
"29.0600","12857.3359","5.7999","1.0000"
"29.0800","12860.6279","5.8039","1.0000"
"29.1000","12863.8311","5.8078","1.0000"
"29.1200","12867.7715","5.8118","1.0000"
"29.1400","12872.3506","5.8159","1.0000"
"29.1600","12876.1963","5.8200","1.0000"
"29.1800","12879.5908","5.8240","1.0000"
"29.2000","12882.6846","5.8280","1.0000"
"29.2200","12885.1357","5.8318","1.0000"
"29.2400","12888.1514","5.8358","1.0000"
"29.2600","12892.2939","5.8397","1.0000"
"29.2800","12896.7109","5.8438","1.0000"
"29.3000","12901.8682","5.8479","1.0000"
"29.3200","12906.8213","5.8520","1.0000"
"29.3400","12910.5195","5.8560","1.0000"
"29.3600","12913.5801","5.8600","1.0000"
"29.3800","12916.3545","5.8639","1.0000"
"29.4000","12919.1895","5.8678","1.0000"
"29.4200","12922.9814","5.8718","1.0000"
"29.4400","12926.9463","5.8758","1.0000"
"29.4600","12931.0566","5.8798","1.0000"
"29.4800","12935.5039","5.8838","1.0000"
"29.5000","12939.6602","5.8878","1.0000"
"29.5200","12943.9893","5.8918","1.0000"
"29.5400","12948.3564","5.8959","1.0000"
"29.5600","12951.8730","5.8998","1.0000"
"29.5800","12955.5986","5.9038","1.0000"
"29.6000","12959.7725","5.9079","1.0000"
"29.6200","12963.4170","5.9119","1.0000"
"29.6400","12966.7793","5.9159","1.0000"
"29.6600","12969.9092","5.9199","1.0000"
"29.6800","12972.5234","5.9238","1.0000"
"29.7000","12976.0117","5.9277","1.0000"
"29.7200","12980.3438","5.9317","1.0000"
"29.7400","12984.6182","5.9357","1.0000"
"29.7600","12989.8848","5.9398","1.0000"
"29.7800","12994.9424","5.9439","1.0000"
"29.8000","12998.8584","5.9479","1.0000"
"29.8200","13002.6211","5.9519","1.0000"
"29.8400","13005.8525","5.9559","1.0000"
"29.8600","13008.6572","5.9599","1.0000"
"29.8800","13012.1318","5.9639","1.0000"
"29.9000","13015.8545","5.9679","1.0000"
"29.9200","13019.4111","5.9719","1.0000"
"29.9400","13023.2314","5.9759","1.0000"
"29.9600","13026.5967","5.9798","1.0000"
"29.9800","13030.0400","5.9838","1.0000"
"30.0000","13034.2695","5.9878","1.0000"
"30.0200","13038.5254","5.9918","1.0000"
"30.0400","13043.1797","5.9958","1.0000"
"30.0600","13048.1582","5.9999","1.0000"
"30.0800","13051.9609","6.0040","1.0000"
"30.1000","13055.3262","6.0080","1.0000"
"30.1200","13058.5371","6.0119","1.0000"
"30.1400","13061.5498","6.0159","1.0000"
"30.1600","13065.5049","6.0198","1.0000"
"30.1800","13069.9512","6.0239","1.0000"
"30.2000","13074.1504","6.0279","1.0000"
"30.2200","13078.3662","6.0319","1.0000"
"30.2400","13081.9102","6.0359","1.0000"
"30.2600","13084.7383","6.0398","1.0000"
"30.2800","13088.2490","6.0438","1.0000"
"30.3000","13092.1279","6.0477","1.0000"
"30.3200","13096.1689","6.0517","1.0000"
"30.3400","13100.8896","6.0558","1.0000"
"30.3600","13105.6562","6.0598","1.0000"
"30.3800","13109.8926","6.0639","1.0000"
"30.4000","13114.0332","6.0679","1.0000"
"30.4200","13117.6260","6.0719","1.0000"
"30.4400","13121.3486","6.0759","1.0000"
"30.4600","13125.5928","6.0799","1.0000"
"30.4800","13129.6445","6.0839","1.0000"
"30.5000","13133.9814","6.0880","1.0000"
"30.5200","13138.5850","6.0920","1.0000"
"30.5400","13142.0166","6.0960","1.0000"
"30.5600","13144.9971","6.1000","1.0000"
"30.5800","13148.0781","6.1039","1.0000"
"30.6000","13150.8574","6.1077","1.0000"
"30.6200","13154.6240","6.1117","1.0000"
"30.6400","13159.5645","6.1157","1.0000"
"30.6600","13164.4385","6.1197","1.0000"
"30.6800","13169.3525","6.1238","1.0000"
"30.7000","13173.6133","6.1278","1.0000"
"30.7200","13177.2295","6.1318","1.0000"
"30.7400","13181.1562","6.1359","1.0000"
"30.7600","13184.5283","6.1398","1.0000"
"30.7800","13188.1367","6.1439","1.0000"
"30.8000","13192.6777","6.1479","1.0000"
"30.8200","13196.5908","6.1520","1.0000"
"30.8400","13199.8477","6.1559","1.0000"
"30.8600","13203.0752","6.1599","1.0000"
"30.8800","13205.8633","6.1637","1.0000"
"30.9000","13209.5615","6.1677","1.0000"
"30.9200","13214.6123","6.1717","1.0000"
"30.9400","13219.6562","6.1757","1.0000"
"30.9600","13224.8086","6.1798","1.0000"
"30.9800","13229.7705","6.1839","1.0000"
"31.0000","13233.6377","6.1879","1.0000"
"31.0200","13237.4854","6.1919","1.0000"
"31.0400","13241.2578","6.1959","1.0000"
"31.0600","13244.4795","6.1999","1.0000"
"31.0800","13248.4375","6.2039","1.0000"
"31.1000","13252.8691","6.2080","1.0000"
"31.1200","13256.8076","6.2120","1.0000"
"31.1400","13260.5967","6.2160","1.0000"
"31.1600","13263.6416","6.2199","1.0000"
"31.1800","13266.3633","6.2238","1.0000"
"31.2000","13270.0947","6.2278","1.0000"
"31.2200","13274.1543","6.2317","1.0000"
"31.2400","13278.5205","6.2357","1.0000"
"31.2600","13283.7373","6.2398","1.0000"
"31.2800","13288.3193","6.2438","1.0000"
"31.3000","13292.5557","6.2478","1.0000"
"31.3200","13297.2646","6.2518","1.0000"
"31.3400","13301.6689","6.2558","1.0000"
"31.3600","13306.0967","6.2598","1.0000"
"31.3800","13310.8447","6.2638","1.0000"
"31.4000","13315.3945","6.2679","1.0000"
"31.4200","13320.1641","6.2720","1.0000"
"31.4400","13324.3086","6.2760","1.0000"
"31.4600","13327.0527","6.2799","1.0000"
"31.4800","13330.1963","6.2839","1.0000"
"31.5000","13333.6230","6.2878","1.0000"
"31.5200","13336.8652","6.2917","1.0000"
"31.5400","13341.3047","6.2958","1.0000"
"31.5600","13346.2148","6.2998","1.0000"
"31.5800","13350.5840","6.3038","1.0000"
"31.6000","13354.9883","6.3079","1.0000"
"31.6200","13359.1514","6.3118","1.0000"
"31.6400","13363.1426","6.3158","1.0000"
"31.6600","13367.6914","6.3199","1.0000"
"31.6800","13371.9443","6.3239","1.0000"
"31.7000","13376.1914","6.3279","1.0000"
"31.7200","13380.7764","6.3319","1.0000"
"31.7400","13384.6504","6.3359","1.0000"
"31.7600","13388.3369","6.3399","1.0000"
"31.7800","13392.3154","6.3438","1.0000"
"31.8000","13396.0859","6.3477","1.0000"
"31.8200","13400.3271","6.3517","1.0000"
"31.8400","13405.3320","6.3557","1.0000"
"31.8600","13410.2266","6.3598","1.0000"
"31.8800","13415.1865","6.3639","1.0000"
"31.9000","13419.7842","6.3679","1.0000"
"31.9200","13423.4238","6.3719","1.0000"
"31.9400","13427.3711","6.3759","1.0000"
"31.9600","13431.3838","6.3799","1.0000"
"31.9800","13434.9824","6.3839","1.0000"
"32.0000","13439.2549","6.3879","1.0000"
"32.0200","13443.2480","6.3920","1.0000"
"32.0400","13446.4414","6.3959","1.0000"
"32.0600","13450.0283","6.3998","1.0000"
"32.0800","13453.5713","6.4038","1.0000"
"32.1000","13457.0342","6.4077","1.0000"
"32.1200","13461.5420","6.4117","1.0000"
"32.1400","13466.3281","6.4157","1.0000"
"32.1600","13470.9883","6.4198","1.0000"
"32.1800","13475.9023","6.4238","1.0000"
"32.2000","13480.1064","6.4278","1.0000"
"32.2200","13484.2832","6.4318","1.0000"
"32.2400","13489.0898","6.4358","1.0000"
"32.2600","13493.5244","6.4398","1.0000"
"32.2800","13498.3467","6.4438","1.0000"
"32.3000","13503.4482","6.4479","1.0000"
"32.3200","13507.8613","6.4520","1.0000"
"32.3400","13512.1133","6.4560","1.0000"
"32.3600","13515.5391","6.4600","1.0000"
"32.3800","13518.1348","6.4638","1.0000"
"32.4000","13521.8652","6.4678","1.0000"
"32.4200","13526.2500","6.4718","1.0000"
"32.4400","13530.6494","6.4758","1.0000"
"32.4600","13536.0498","6.4799","1.0000"
"32.4800","13541.0742","6.4839","1.0000"
"32.5000","13544.9844","6.4879","1.0000"
"32.5200","13549.1816","6.4919","1.0000"
"32.5400","13553.2002","6.4959","1.0000"
"32.5600","13557.3271","6.4999","1.0000"
"32.5800","13561.9326","6.5039","1.0000"
"32.6000","13566.3164","6.5079","1.0000"
"32.6200","13570.5947","6.5119","1.0000"
"32.6400","13574.8428","6.5160","1.0000"
"32.6600","13578.2676","6.5199","1.0000"
"32.6800","13581.7881","6.5238","1.0000"
"32.7000","13585.8760","6.5278","1.0000"
"32.7200","13589.9414","6.5317","1.0000"
"32.7400","13594.7764","6.5357","1.0000"
"32.7600","13600.2529","6.5398","1.0000"
"32.7800","13605.6240","6.5439","1.0000"
"32.8000","13610.7666","6.5480","1.0000"
"32.8200","13615.1035","6.5520","1.0000"
"32.8400","13618.4629","6.5560","1.0000"
"32.8600","13622.1826","6.5599","1.0000"
"32.8800","13626.1162","6.5639","1.0000"
"32.9000","13630.3682","6.5679","1.0000"
"32.9200","13635.5742","6.5720","1.0000"
"32.9400","13640.0820","6.5760","1.0000"
"32.9600","13643.7822","6.5799","1.0000"
"32.9800","13647.6230","6.5839","1.0000"
"33.0000","13651.0146","6.5878","1.0000"
"33.0200","13654.6240","6.5917","1.0000"
"33.0400","13659.2861","6.5958","1.0000"
"33.0600","13663.6768","6.5998","1.0000"
"33.0800","13668.2656","6.6038","1.0000"
"33.1000","13673.1787","6.6078","1.0000"
"33.1200","13677.4180","6.6118","1.0000"
"33.1400","13681.8008","6.6158","1.0000"
"33.1600","13686.7344","6.6198","1.0000"
"33.1800","13691.1738","6.6238","1.0000"
"33.2000","13695.8535","6.6279","1.0000"
"33.2200","13700.8770","6.6319","1.0000"
"33.2400","13704.9912","6.6359","1.0000"
"33.2600","13708.9121","6.6399","1.0000"
"33.2800","13712.7412","6.6438","1.0000"
"33.3000","13716.2832","6.6477","1.0000"
"33.3200","13720.6074","6.6517","1.0000"
"33.3400","13725.7646","6.6558","1.0000"
"33.3600","13731.1338","6.6598","1.0000"
"33.3800","13736.7559","6.6639","1.0000"
"33.4000","13741.2910","6.6680","1.0000"
"33.4200","13745.1221","6.6720","1.0000"
"33.4400","13748.7773","6.6760","1.0000"
"33.4600","13751.8350","6.6799","1.0000"
"33.4800","13755.3574","6.6838","1.0000"
"33.5000","13760.2852","6.6878","1.0000"
"33.5200","13765.2275","6.6918","1.0000"
"33.5400","13770.3467","6.6959","1.0000"
"33.5600","13775.2217","6.6999","1.0000"
"33.5800","13778.9463","6.7039","1.0000"
"33.6000","13782.7676","6.7079","1.0000"
"33.6200","13787.1445","6.7118","1.0000"
"33.6400","13790.9678","6.7158","1.0000"
"33.6600","13795.5039","6.7198","1.0000"
"33.6800","13800.5596","6.7238","1.0000"
"33.7000","13804.7148","6.7278","1.0000"
"33.7200","13809.1045","6.7318","1.0000"
"33.7400","13813.6875","6.7358","1.0000"
"33.7600","13817.9766","6.7398","1.0000"
"33.7800","13822.8867","6.7438","1.0000"
"33.8000","13828.2734","6.7478","1.0000"
"33.8200","13833.7109","6.7519","1.0000"
"33.8400","13838.9619","6.7560","1.0000"
"33.8600","13843.2373","6.7600","1.0000"
"33.8800","13846.8623","6.7640","1.0000"
"33.9000","13850.6143","6.7679","1.0000"
"33.9200","13854.1416","6.7718","1.0000"
"33.9400","13858.1875","6.7758","1.0000"
"33.9600","13863.3359","6.7798","1.0000"
"33.9800","13868.4180","6.7839","1.0000"
"34.0000","13873.5205","6.7879","1.0000"
"34.0200","13878.3311","6.7920","1.0000"
"34.0400","13881.9961","6.7959","1.0000"
"34.0600","13885.5684","6.7999","1.0000"
"34.0800","13889.4707","6.8038","1.0000"
"34.1000","13893.3809","6.8078","1.0000"
"34.1200","13898.4531","6.8118","1.0000"
"34.1400","13903.7041","6.8159","1.0000"
"34.1600","13907.8359","6.8199","1.0000"
"34.1800","13912.0088","6.8239","1.0000"
"34.2000","13916.0439","6.8278","1.0000"
"34.2200","13919.9600","6.8318","1.0000"
"34.2400","13924.9648","6.8358","1.0000"
"34.2600","13930.1465","6.8398","1.0000"
"34.2800","13934.8213","6.8438","1.0000"
"34.3000","13940.0068","6.8478","1.0000"
"34.3200","13944.9434","6.8518","1.0000"
"34.3400","13949.4629","6.8558","1.0000"
"34.3600","13954.2227","6.8598","1.0000"
"34.3800","13958.7139","6.8638","1.0000"
"34.4000","13963.2773","6.8678","1.0000"
"34.4200","13968.1270","6.8719","1.0000"
"34.4400","13972.5029","6.8760","1.0000"
"34.4600","13976.3789","6.8799","1.0000"
"34.4800","13979.9521","6.8839","1.0000"
"34.5000","13983.1934","6.8877","1.0000"
"34.5200","13987.4980","6.8917","1.0000"
"34.5400","13992.9365","6.8957","1.0000"
"34.5600","13998.4531","6.8998","1.0000"
"34.5800","14004.1885","6.9039","1.0000"
"34.6000","14008.9736","6.9079","1.0000"
"34.6200","14012.6963","6.9119","1.0000"
"34.6400","14016.8174","6.9158","1.0000"
"34.6600","14020.9482","6.9198","1.0000"
"34.6800","14024.8994","6.9237","1.0000"
"34.7000","14030.2598","6.9278","1.0000"
"34.7200","14036.1875","6.9319","1.0000"
"34.7400","14041.4658","6.9360","1.0000"
"34.7600","14046.2744","6.9400","1.0000"
"34.7800","14049.8486","6.9440","1.0000"
"34.8000","14053.0498","6.9479","1.0000"
"34.8200","14056.9912","6.9518","1.0000"
"34.8400","14061.0439","6.9557","1.0000"
"34.8600","14065.7441","6.9597","1.0000"
"34.8800","14071.5449","6.9638","1.0000"
"34.9000","14076.7578","6.9678","1.0000"
"34.9200","14081.6064","6.9718","1.0000"
"34.9400","14086.3955","6.9759","1.0000"
"34.9600","14090.5693","6.9799","1.0000"
"34.9800","14095.1035","6.9839","1.0000"
"35.0000","14099.8672","6.9879","1.0000"
"35.0200","14104.3867","6.9919","1.0000"
"35.0400","14109.1836","6.9960","1.0000"
"35.0600","14113.5586","7.0000","1.0000"
"35.0800","14116.8516","7.0039","1.0000"
"35.1000","14120.3672","7.0078","1.0000"
"35.1200","14124.3203","7.0118","1.0000"
"35.1400","14128.8203","7.0157","1.0000"
"35.1600","14134.6719","7.0198","1.0000"
"35.1800","14140.3887","7.0239","1.0000"
"35.2000","14145.6025","7.0279","1.0000"
"35.2200","14150.6465","7.0320","1.0000"
"35.2400","14154.9150","7.0360","1.0000"
"35.2600","14158.8477","7.0399","1.0000"
"35.2800","14163.1592","7.0439","1.0000"
"35.3000","14167.1387","7.0479","1.0000"
"35.3200","14171.7646","7.0519","1.0000"
"35.3400","14177.1855","7.0559","1.0000"
"35.3600","14181.6240","7.0599","1.0000"
"35.3800","14185.8906","7.0639","1.0000"
"35.4000","14190.2793","7.0678","1.0000"
"35.4200","14194.1709","7.0717","1.0000"
"35.4400","14198.6240","7.0757","1.0000"
"35.4600","14203.9482","7.0797","1.0000"
"35.4800","14209.3018","7.0838","1.0000"
"35.5000","14214.7939","7.0879","1.0000"
"35.5200","14219.5420","7.0919","1.0000"
"35.5400","14223.5752","7.0959","1.0000"
"35.5600","14227.7676","7.0998","1.0000"
"35.5800","14231.8965","7.1038","1.0000"
"35.6000","14236.5186","7.1078","1.0000"
"35.6200","14242.2783","7.1118","1.0000"
"35.6400","14247.6025","7.1159","1.0000"
"35.6600","14252.1309","7.1199","1.0000"
"35.6800","14256.3682","7.1239","1.0000"
"35.7000","14260.0000","7.1278","1.0000"
"35.7200","14264.0654","7.1318","1.0000"
"35.7400","14268.8672","7.1358","1.0000"
"35.7600","14273.4785","7.1397","1.0000"
"35.7800","14278.5625","7.1438","1.0000"
"35.8000","14283.9219","7.1479","1.0000"
"35.8200","14288.2598","7.1518","1.0000"
"35.8400","14292.8154","7.1558","1.0000"
"35.8600","14297.6240","7.1598","1.0000"
"35.8800","14301.8809","7.1637","1.0000"
"35.9000","14306.9463","7.1678","1.0000"
"35.9200","14312.4980","7.1719","1.0000"
"35.9400","14317.0107","7.1759","1.0000"
"35.9600","14321.3184","7.1799","1.0000"
"35.9800","14325.5127","7.1838","1.0000"
"36.0000","14329.4443","7.1877","1.0000"
"36.0200","14334.1270","7.1917","1.0000"
"36.0400","14339.2627","7.1957","1.0000"
"36.0600","14344.7236","7.1998","1.0000"
"36.0800","14350.6768","7.2039","1.0000"
"36.1000","14355.8408","7.2079","1.0000"
"36.1200","14360.3984","7.2120","1.0000"
"36.1400","14365.1738","7.2160","1.0000"
"36.1600","14369.1201","7.2200","1.0000"
"36.1800","14372.9482","7.2239","1.0000"
"36.2000","14377.4141","7.2279","1.0000"
"36.2200","14382.1133","7.2319","1.0000"
"36.2400","14387.4746","7.2360","1.0000"
"36.2600","14392.5605","7.2400","1.0000"
