Results Table 1
,Force at Preset point (PIP 1),Displacement at Preset point (PIP 1),Time at Preset point (PIP 1)
,(kN),(mm),(s)
1,"-----","-----","-----"

Raw Data
Time,Force,Displacement,PIP count
(s),(N),(mm),
"35.8200","7158.8179","7.1526","0.0000"
"35.8400","7160.1802","7.1565","0.0000"
"35.8600","7162.4814","7.1604","0.0000"
"35.8800","7164.7793","7.1644","0.0000"
"35.9000","7167.4438","7.1684","0.0000"
"35.9200","7170.5239","7.1725","0.0000"
"35.9400","7172.6396","7.1765","0.0000"
"35.9600","7175.1318","7.1805","0.0000"
"35.9800","7177.8530","7.1845","0.0000"
"36.0000","7179.8721","7.1885","0.0000"
"36.0200","7182.2920","7.1925","0.0000"
"36.0400","7185.1460","7.1965","0.0000"
"36.0600","7187.8770","7.2006","0.0000"
"36.0800","7190.9531","7.2046","0.0000"
"36.1000","7193.4775","7.2086","0.0000"
"36.1200","7195.0444","7.2125","0.0000"
"36.1400","7197.0156","7.2165","0.0000"
"36.1600","7199.1084","7.2204","0.0000"
"36.1800","7201.5068","7.2244","0.0000"
"36.2000","7204.6860","7.2284","0.0000"
"36.2200","7207.5688","7.2324","0.0000"
"36.2400","7210.0601","7.2365","0.0000"
"36.2600","7212.7471","7.2405","0.0000"
"36.2800","7215.1548","7.2445","0.0000"
"36.3000","7217.8403","7.2485","0.0000"
"36.3200","7220.6753","7.2526","0.0000"
"36.3400","7222.8066","7.2566","0.0000"
"36.3600","7225.2930","7.2606","0.0000"
"36.3800","7227.9497","7.2646","0.0000"
"36.4000","7229.7290","7.2685","0.0000"
"36.4200","7231.7861","7.2725","0.0000"
"36.4400","7234.1523","7.2764","0.0000"
"36.4600","7236.2998","7.2803","0.0000"
"36.4800","7239.3193","7.2843","0.0000"
"36.5000","7242.7646","7.2884","0.0000"
"36.5200","7245.7114","7.2925","0.0000"
"36.5400","7248.4805","7.2965","0.0000"
"36.5600","7250.6035","7.3005","0.0000"
"36.5800","7252.3311","7.3045","0.0000"
"36.6000","7254.6392","7.3084","0.0000"
"36.6200","7256.9424","7.3124","0.0000"
"36.6400","7259.7617","7.3164","0.0000"
"36.6600","7263.3071","7.3205","0.0000"
"36.6800","7266.4453","7.3245","0.0000"
"36.7000","7269.0444","7.3285","0.0000"
"36.7200","7271.5015","7.3325","0.0000"
"36.7400","7273.2998","7.3365","0.0000"
"36.7600","7275.1060","7.3405","0.0000"
"36.7800","7277.7583","7.3445","0.0000"
"36.8000","7280.2036","7.3485","0.0000"
"36.8200","7283.1519","7.3525","0.0000"
"36.8400","7286.1426","7.3566","0.0000"
"36.8600","7288.1006","7.3605","0.0000"
"36.8800","7290.1948","7.3645","0.0000"
"36.9000","7292.7812","7.3685","0.0000"
"36.9200","7295.0400","7.3724","0.0000"
"36.9400","7297.9248","7.3764","0.0000"
"36.9600","7301.2969","7.3805","0.0000"
"36.9800","7303.8081","7.3845","0.0000"
"37.0000","7306.1152","7.3886","0.0000"
"37.0200","7307.9014","7.3925","0.0000"
"37.0400","7309.6147","7.3965","0.0000"
"37.0600","7312.0220","7.4005","0.0000"
"37.0800","7314.5220","7.4045","0.0000"
"37.1000","7317.0396","7.4085","0.0000"
"37.1200","7319.9058","7.4125","0.0000"
"37.1400","7322.1914","7.4165","0.0000"
"37.1600","7324.3701","7.4204","0.0000"
"37.1800","7326.9434","7.4244","0.0000"
"37.2000","7329.3315","7.4284","0.0000"
"37.2200","7332.1240","7.4324","0.0000"
"37.2400","7335.3940","7.4365","0.0000"
"37.2600","7338.3169","7.4405","0.0000"
"37.2800","7341.2871","7.4446","0.0000"
"37.3000","7343.9160","7.4486","0.0000"
"37.3200","7345.6763","7.4525","0.0000"
"37.3400","7347.8066","7.4565","0.0000"
"37.3600","7350.2935","7.4605","0.0000"
"37.3800","7352.3628","7.4644","0.0000"
"37.4000","7355.3599","7.4684","0.0000"
"37.4200","7358.5728","7.4725","0.0000"
"37.4400","7360.9902","7.4765","0.0000"
"37.4600","7363.3188","7.4805","0.0000"
"37.4800","7365.2915","7.4845","0.0000"
"37.5000","7366.8657","7.4884","0.0000"
"37.5200","7369.2471","7.4924","0.0000"
"37.5400","7371.9995","7.4964","0.0000"
"37.5600","7374.9893","7.5005","0.0000"
"37.5800","7378.3101","7.5046","0.0000"
"37.6000","7380.5444","7.5086","0.0000"
"37.6200","7382.2476","7.5125","0.0000"
"37.6400","7384.3501","7.5165","0.0000"
"37.6600","7386.3374","7.5204","0.0000"
"37.6800","7388.9502","7.5244","0.0000"
"37.7000","7392.1978","7.5285","0.0000"
"37.7200","7394.9561","7.5325","0.0000"
"37.7400","7397.8818","7.5366","0.0000"
"37.7600","7400.2666","7.5406","0.0000"
"37.7800","7401.7705","7.5445","0.0000"
"37.8000","7403.8672","7.5485","0.0000"
"37.8200","7406.0625","7.5525","0.0000"
"37.8400","7408.2578","7.5564","0.0000"
"37.8600","7411.4502","7.5605","0.0000"
"37.8800","7414.3418","7.5645","0.0000"
"37.9000","7416.3364","7.5685","0.0000"
"37.9200","7418.5488","7.5725","0.0000"
"37.9400","7420.5845","7.5764","0.0000"
"37.9600","7422.6626","7.5804","0.0000"
"37.9800","7425.8252","7.5844","0.0000"
"38.0000","7428.9292","7.5884","0.0000"
"38.0200","7431.8877","7.5925","0.0000"
"38.0400","7435.0312","7.5965","0.0000"
"38.0600","7437.3545","7.6006","0.0000"
"38.0800","7439.4277","7.6045","0.0000"
"38.1000","7441.6987","7.6085","0.0000"
"38.1200","7443.4072","7.6125","0.0000"
"38.1400","7445.7437","7.6165","0.0000"
"38.1600","7448.7612","7.6205","0.0000"
"38.1800","7451.2744","7.6246","0.0000"
"38.2000","7453.8408","7.6286","0.0000"
"38.2200","7456.0039","7.6325","0.0000"
"38.2400","7457.5454","7.6364","0.0000"
"38.2600","7459.9536","7.6404","0.0000"
"38.2800","7462.9404","7.6444","0.0000"
"38.3000","7465.7842","7.6484","0.0000"
"38.3200","7469.1904","7.6525","0.0000"
"38.3400","7471.7896","7.6566","0.0000"
"38.3600","7473.4429","7.6605","0.0000"
"38.3800","7475.5356","7.6645","0.0000"
"38.4000","7477.6245","7.6684","0.0000"
"38.4200","7479.7803","7.6724","0.0000"
"38.4400","7482.9517","7.6764","0.0000"
"38.4600","7486.1714","7.6805","0.0000"
"38.4800","7489.3311","7.6845","0.0000"
"38.5000","7492.3120","7.6886","0.0000"
"38.5200","7494.1860","7.6926","0.0000"
"38.5400","7495.7676","7.6965","0.0000"
"38.5600","7497.6069","7.7005","0.0000"
"38.5800","7499.4014","7.7044","0.0000"
"38.6000","7501.8564","7.7084","0.0000"
"38.6200","7504.9961","7.7125","0.0000"
"38.6400","7507.8623","7.7165","0.0000"
"38.6600","7510.6553","7.7205","0.0000"
"38.6800","7513.2339","7.7245","0.0000"
"38.7000","7515.4424","7.7285","0.0000"
"38.7200","7517.8750","7.7325","0.0000"
"38.7400","7520.2622","7.7365","0.0000"
"38.7600","7522.5918","7.7405","0.0000"
"38.7800","7525.4751","7.7446","0.0000"
"38.8000","7527.9072","7.7486","0.0000"
"38.8200","7529.5815","7.7526","0.0000"
"38.8400","7531.2837","7.7565","0.0000"
"38.8600","7532.6426","7.7604","0.0000"
"38.8800","7534.5010","7.7643","0.0000"
"38.9000","7537.8120","7.7684","0.0000"
"38.9200","7541.2080","7.7724","0.0000"
"38.9400","7544.3154","7.7765","0.0000"
"38.9600","7547.2847","7.7805","0.0000"
"38.9800","7549.2861","7.7844","0.0000"
"39.0000","7551.6211","7.7884","0.0000"
"39.0200","7554.5518","7.7924","0.0000"
"39.0400","7557.2749","7.7965","0.0000"
"39.0600","7560.2295","7.8005","0.0000"
"39.0800","7563.0410","7.8046","0.0000"
"39.1000","7564.9829","7.8086","0.0000"
"39.1200","7566.8564","7.8126","0.0000"
"39.1400","7568.8125","7.8165","0.0000"
"39.1600","7570.3823","7.8204","0.0000"
"39.1800","7572.6611","7.8244","0.0000"
"39.2000","7575.3740","7.8284","0.0000"
"39.2200","7578.2695","7.8324","0.0000"
"39.2400","7581.5679","7.8365","0.0000"
"39.2600","7583.7642","7.8405","0.0000"
"39.2800","7585.1733","7.8445","0.0000"
"39.3000","7586.9419","7.8484","0.0000"
"39.3200","7588.7012","7.8524","0.0000"
"39.3400","7591.4102","7.8563","0.0000"
"39.3600","7595.4629","7.8604","0.0000"
"39.3800","7598.9990","7.8645","0.0000"
"39.4000","7602.1426","7.8686","0.0000"
"39.4200","7604.7285","7.8726","0.0000"
"39.4400","7606.2510","7.8765","0.0000"
"39.4600","7608.1792","7.8805","0.0000"
"39.4800","7610.6323","7.8845","0.0000"
"39.5000","7612.5688","7.8885","0.0000"
"39.5200","7615.0654","7.8925","0.0000"
"39.5400","7618.0122","7.8965","0.0000"
"39.5600","7620.2861","7.9005","0.0000"
"39.5800","7622.9272","7.9045","0.0000"
"39.6000","7625.6665","7.9085","0.0000"
"39.6200","7627.8955","7.9124","0.0000"
"39.6400","7630.4517","7.9165","0.0000"
"39.6600","7633.0879","7.9205","0.0000"
"39.6800","7635.6240","7.9245","0.0000"
"39.7000","7638.2749","7.9286","0.0000"
"39.7200","7640.2017","7.9326","0.0000"
"39.7400","7641.5703","7.9365","0.0000"
"39.7600","7643.5356","7.9404","0.0000"
"39.7800","7645.7759","7.9444","0.0000"
"39.8000","7648.6895","7.9484","0.0000"
"39.8200","7652.1680","7.9525","0.0000"
"39.8400","7654.9038","7.9565","0.0000"
"39.8600","7657.1016","7.9605","0.0000"
"39.8800","7659.1650","7.9645","0.0000"
"39.9000","7660.8599","7.9685","0.0000"
"39.9200","7663.3477","7.9724","0.0000"
"39.9400","7666.3667","7.9765","0.0000"
"39.9600","7669.1055","7.9805","0.0000"
"39.9800","7672.3398","7.9846","0.0000"
"40.0000","7675.2188","7.9887","0.0000"
"40.0200","7677.0454","7.9926","0.0000"
"40.0400","7678.8887","7.9966","0.0000"
"40.0600","7680.4375","8.0005","0.0000"
"40.0800","7681.8535","8.0044","0.0000"
"40.1000","7684.4150","8.0084","0.0000"
"40.1200","7687.4526","8.0125","0.0000"
"40.1400","7690.2710","8.0165","0.0000"
"40.1600","7693.0625","8.0205","0.0000"
"40.1800","7695.0283","8.0245","0.0000"
"40.2000","7696.6787","8.0285","0.0000"
"40.2200","7698.7773","8.0325","0.0000"
"40.2400","7700.7251","8.0364","0.0000"
"40.2600","7703.5601","8.0404","0.0000"
"40.2800","7707.1807","8.0445","0.0000"
"40.3000","7710.0171","8.0486","0.0000"
"40.3200","7712.3589","8.0526","0.0000"
"40.3400","7714.2998","8.0565","0.0000"
"40.3600","7715.6855","8.0604","0.0000"
"40.3800","7717.7578","8.0644","0.0000"
"40.4000","7720.5420","8.0684","0.0000"
"40.4200","7723.3896","8.0724","0.0000"
"40.4400","7726.7798","8.0765","0.0000"
"40.4600","7729.7822","8.0805","0.0000"
"40.4800","7731.7944","8.0845","0.0000"
"40.5000","7734.1431","8.0885","0.0000"
"40.5200","7736.4146","8.0925","0.0000"
"40.5400","7738.3486","8.0965","0.0000"
"40.5600","7740.9526","8.1006","0.0000"
"40.5800","7743.2876","8.1046","0.0000"
"40.6000","7745.2490","8.1085","0.0000"
"40.6200","7747.2261","8.1125","0.0000"
"40.6400","7748.6797","8.1164","0.0000"
"40.6600","7750.4360","8.1203","0.0000"
"40.6800","7753.4600","8.1243","0.0000"
"40.7000","7756.6152","8.1283","0.0000"
"40.7200","7759.9927","8.1324","0.0000"
"40.7400","7763.4565","8.1365","0.0000"
"40.7600","7765.7910","8.1406","0.0000"
"40.7800","7767.8643","8.1446","0.0000"
"40.8000","7770.2334","8.1486","0.0000"
"40.8200","7772.0566","8.1526","0.0000"
"40.8400","7774.0610","8.1566","0.0000"
"40.8600","7776.4766","8.1606","0.0000"
"40.8800","7779.0811","8.1645","0.0000"
"40.9000","7782.1436","8.1686","0.0000"
"40.9200","7784.7139","8.1726","0.0000"
"40.9400","7786.2949","8.1765","0.0000"
"40.9600","7788.2456","8.1804","0.0000"
"40.9800","7790.3188","8.1844","0.0000"
"41.0000","7792.6392","8.1884","0.0000"
"41.0200","7796.0542","8.1924","0.0000"
"41.0400","7799.0757","8.1965","0.0000"
"41.0600","7801.4297","8.2005","0.0000"
"41.0800","7803.7896","8.2045","0.0000"
"41.1000","7805.8047","8.2085","0.0000"
"41.1200","7807.9424","8.2125","0.0000"
"41.1400","7810.7046","8.2165","0.0000"
"41.1600","7813.1763","8.2205","0.0000"
"41.1800","7815.9580","8.2245","0.0000"
"41.2000","7819.0415","8.2286","0.0000"
"41.2200","7821.0107","8.2326","0.0000"
"41.2400","7822.9053","8.2365","0.0000"
"41.2600","7824.7456","8.2405","0.0000"
"41.2800","7826.2710","8.2444","0.0000"
"41.3000","7828.4927","8.2484","0.0000"
"41.3200","7831.4712","8.2524","0.0000"
"41.3400","7834.3442","8.2564","0.0000"
"41.3600","7837.6362","8.2605","0.0000"
"41.3800","7840.4097","8.2645","0.0000"
"41.4000","7842.3550","8.2685","0.0000"
"41.4200","7844.4546","8.2725","0.0000"
"41.4400","7846.4897","8.2765","0.0000"
"41.4600","7848.8345","8.2804","0.0000"
"41.4800","7851.9644","8.2845","0.0000"
"41.5000","7854.5293","8.2885","0.0000"
"41.5200","7856.6030","8.2925","0.0000"
"41.5400","7858.8105","8.2965","0.0000"
"41.5600","7860.6323","8.3005","0.0000"
"41.5800","7862.7383","8.3044","0.0000"
"41.6000","7865.7285","8.3084","0.0000"
"41.6200","7868.3652","8.3124","0.0000"
"41.6400","7871.2622","8.3165","0.0000"
"41.6600","7874.0098","8.3205","0.0000"
"41.6800","7875.7480","8.3245","0.0000"
"41.7000","7877.6992","8.3284","0.0000"
"41.7200","7879.9473","8.3324","0.0000"
"41.7400","7882.0049","8.3364","0.0000"
"41.7600","7884.9771","8.3405","0.0000"
"41.7800","7888.4497","8.3446","0.0000"
"41.8000","7891.2148","8.3486","0.0000"
"41.8200","7893.7021","8.3527","0.0000"
"41.8400","7895.2046","8.3566","0.0000"
"41.8600","7896.0483","8.3605","0.0000"
"41.8800","7897.8447","8.3644","0.0000"
"41.9000","7899.8433","8.3684","0.0000"
"41.9200","7902.4932","8.3724","0.0000"
"41.9400","7906.2080","8.3765","0.0000"
"41.9600","7909.0029","8.3806","0.0000"
"41.9800","7910.9512","8.3846","0.0000"
"42.0000","7913.2402","8.3886","0.0000"
"42.0200","7914.9956","8.3925","0.0000"
"42.0400","7917.2285","8.3965","0.0000"
"42.0600","7920.3228","8.4005","0.0000"
"42.0800","7923.1011","8.4045","0.0000"
"42.1000","7925.6699","8.4086","0.0000"
"42.1200","7927.9648","8.4126","0.0000"
"42.1400","7929.3809","8.4165","0.0000"
"42.1600","7930.9961","8.4205","0.0000"
"42.1800","7932.9497","8.4244","0.0000"
"42.2000","7934.8325","8.4284","0.0000"
"42.2200","7937.7236","8.4324","0.0000"
"42.2400","7941.0957","8.4365","0.0000"
"42.2600","7944.1689","8.4405","0.0000"
"42.2800","7947.2124","8.4446","0.0000"
"42.3000","7949.4067","8.4486","0.0000"
"42.3200","7950.8647","8.4525","0.0000"
"42.3400","7952.7134","8.4564","0.0000"
"42.3600","7954.9307","8.4604","0.0000"
"42.3800","7957.6445","8.4644","0.0000"
"42.4000","7961.0073","8.4685","0.0000"
"42.4200","7963.5547","8.4725","0.0000"
"42.4400","7965.7397","8.4765","0.0000"
"42.4600","7968.0083","8.4805","0.0000"
"42.4800","7969.6880","8.4845","0.0000"
"42.5000","7971.7925","8.4884","0.0000"
"42.5200","7974.5664","8.4925","0.0000"
"42.5400","7976.8926","8.4965","0.0000"
"42.5600","7979.1499","8.5005","0.0000"
"42.5800","7981.2856","8.5045","0.0000"
"42.6000","7982.5571","8.5084","0.0000"
"42.6200","7984.5273","8.5124","0.0000"
"42.6400","7987.3345","8.5164","0.0000"
"42.6600","7990.4019","8.5204","0.0000"
"42.6800","7994.1338","8.5245","0.0000"
"42.7000","7997.5708","8.5286","0.0000"
"42.7200","7999.8374","8.5326","0.0000"
"42.7400","8001.5688","8.5365","0.0000"
"42.7600","8002.9263","8.5404","0.0000"
"42.7800","8004.3955","8.5443","0.0000"
"42.8000","8006.9580","8.5483","0.0000"
"42.8200","8010.0693","8.5523","0.0000"
"42.8400","8013.3140","8.5564","0.0000"
"42.8600","8016.6729","8.5605","0.0000"
"42.8800","8018.9863","8.5646","0.0000"
"42.9000","8021.0781","8.5686","0.0000"
"42.9200","8023.2529","8.5726","0.0000"
"42.9400","8024.8022","8.5765","0.0000"
"42.9600","8027.0596","8.5805","0.0000"
"42.9800","8030.0942","8.5846","0.0000"
"43.0000","8032.5723","8.5886","0.0000"
"43.0200","8034.8706","8.5926","0.0000"
"43.0400","8036.6328","8.5966","0.0000"
"43.0600","8037.6133","8.6005","0.0000"
"43.0800","8039.4844","8.6044","0.0000"
"43.1000","8041.9980","8.6084","0.0000"
"43.1200","8044.5083","8.6124","0.0000"
"43.1400","8048.0889","8.6165","0.0000"
"43.1600","8051.7007","8.6206","0.0000"
"43.1800","8054.3281","8.6246","0.0000"
"43.2000","8056.8291","8.6286","0.0000"
"43.2200","8058.7603","8.6325","0.0000"
"43.2400","8060.3672","8.6365","0.0000"
"43.2600","8062.5972","8.6405","0.0000"
"43.2800","8064.8423","8.6445","0.0000"
"43.3000","8067.3145","8.6485","0.0000"
"43.3200","8069.9771","8.6525","0.0000"
"43.3400","8071.6343","8.6565","0.0000"
"43.3600","8073.3315","8.6604","0.0000"
"43.3800","8075.5605","8.6644","0.0000"
"43.4000","8077.5791","8.6684","0.0000"
"43.4200","8080.4116","8.6724","0.0000"
"43.4400","8083.7524","8.6765","0.0000"
"43.4600","8086.2505","8.6805","0.0000"
"43.4800","8088.3169","8.6846","0.0000"
"43.5000","8090.1719","8.6885","0.0000"
"43.5200","8091.5903","8.6925","0.0000"
"43.5400","8093.9458","8.6964","0.0000"
"43.5600","8096.9146","8.7004","0.0000"
"43.5800","8100.0278","8.7045","0.0000"
"43.6000","8103.7759","8.7086","0.0000"
"43.6200","8106.9766","8.7126","0.0000"
"43.6400","8109.1055","8.7166","0.0000"
"43.6600","8110.9980","8.7206","0.0000"
"43.6800","8112.1465","8.7245","0.0000"
"43.7000","8113.4014","8.7284","0.0000"
"43.7200","8115.9951","8.7324","0.0000"
"43.7400","8118.6558","8.7364","0.0000"
"43.7600","8121.1089","8.7405","0.0000"
"43.7800","8123.7256","8.7445","0.0000"
"43.8000","8125.7441","8.7485","0.0000"
"43.8200","8127.8594","8.7524","0.0000"
"43.8400","8130.4526","8.7564","0.0000"
"43.8600","8132.9995","8.7604","0.0000"
"43.8800","8136.0332","8.7645","0.0000"
"43.9000","8139.1758","8.7686","0.0000"
"43.9200","8141.4722","8.7726","0.0000"
"43.9400","8143.1592","8.7766","0.0000"
"43.9600","8144.5015","8.7805","0.0000"
"43.9800","8145.6260","8.7844","0.0000"
"44.0000","8148.0654","8.7884","0.0000"
"44.0200","8151.0327","8.7924","0.0000"
"44.0400","8153.8105","8.7965","0.0000"
"44.0600","8156.7646","8.8005","0.0000"
"44.0800","8158.9976","8.8045","0.0000"
"44.1000","8160.9316","8.8084","0.0000"
"44.1200","8163.5786","8.8125","0.0000"
"44.1400","8165.8394","8.8165","0.0000"
"44.1600","8168.0591","8.8204","0.0000"
"44.1800","8171.1670","8.8245","0.0000"
"44.2000","8173.9209","8.8286","0.0000"
"44.2200","8176.3325","8.8326","0.0000"
"44.2400","8178.4956","8.8366","0.0000"
"44.2600","8179.5869","8.8405","0.0000"
"44.2800","8180.9307","8.8444","0.0000"
"44.3000","8183.1157","8.8484","0.0000"
"44.3200","8185.6655","8.8524","0.0000"
"44.3400","8188.8604","8.8565","0.0000"
"44.3600","8192.0732","8.8606","0.0000"
"44.3800","8193.7920","8.8646","0.0000"
"44.4000","8195.5146","8.8686","0.0000"
"44.4200","8197.4092","8.8725","0.0000"
"44.4400","8199.0625","8.8765","0.0000"
"44.4600","8201.7422","8.8805","0.0000"
"44.4800","8204.8076","8.8845","0.0000"
"44.5000","8207.7861","8.8885","0.0000"
"44.5200","8211.0957","8.8926","0.0000"
"44.5400","8213.4609","8.8966","0.0000"
"44.5600","8215.0820","8.9005","0.0000"
"44.5800","8216.7910","8.9045","0.0000"
"44.6000","8218.4512","8.9084","0.0000"
"44.6200","8220.6982","8.9124","0.0000"
"44.6400","8223.7441","8.9164","0.0000"
"44.6600","8226.4365","8.9205","0.0000"
"44.6800","8228.8359","8.9245","0.0000"
"44.7000","8231.3213","8.9285","0.0000"
"44.7200","8233.2930","8.9325","0.0000"
"44.7400","8235.7061","8.9365","0.0000"
"44.7600","8238.2451","8.9406","0.0000"
"44.7800","8240.3242","8.9445","0.0000"
"44.8000","8242.5635","8.9485","0.0000"
"44.8200","8244.8994","8.9525","0.0000"
"44.8400","8246.4463","8.9565","0.0000"
"44.8600","8248.3643","8.9604","0.0000"
"44.8800","8250.5986","8.9644","0.0000"
"44.9000","8252.7100","8.9684","0.0000"
"44.9200","8255.7949","8.9724","0.0000"
"44.9400","8259.2734","8.9765","0.0000"
"44.9600","8262.3418","8.9806","0.0000"
"44.9800","8265.1230","8.9846","0.0000"
"45.0000","8266.8887","8.9886","0.0000"
"45.0200","8268.1162","8.9926","0.0000"
"45.0400","8269.8369","8.9965","0.0000"
"45.0600","8271.6328","9.0004","0.0000"
"45.0800","8274.0244","9.0044","0.0000"
"45.1000","8277.3184","9.0084","0.0000"
"45.1200","8280.3311","9.0124","0.0000"
"45.1400","8283.1553","9.0165","0.0000"
"45.1600","8285.7646","9.0205","0.0000"
"45.1800","8287.1846","9.0245","0.0000"
"45.2000","8288.5850","9.0284","0.0000"
"45.2200","8290.7178","9.0324","0.0000"
"45.2400","8292.9443","9.0363","0.0000"
"45.2600","8296.0869","9.0404","0.0000"
"45.2800","8299.3887","9.0445","0.0000"
"45.3000","8301.6055","9.0485","0.0000"
"45.3200","8304.0049","9.0525","0.0000"
"45.3400","8306.0742","9.0565","0.0000"
"45.3600","8307.7705","9.0604","0.0000"
"45.3800","8310.4883","9.0644","0.0000"
"45.4000","8313.5186","9.0685","0.0000"
"45.4200","8316.1543","9.0725","0.0000"
"45.4400","8318.7520","9.0766","0.0000"
"45.4600","8320.5430","9.0805","0.0000"
"45.4800","8322.0693","9.0845","0.0000"
"45.5000","8324.4307","9.0885","0.0000"
"45.5200","8326.4922","9.0925","0.0000"
"45.5400","8328.6777","9.0965","0.0000"
"45.5600","8331.6738","9.1005","0.0000"
"45.5800","8333.9775","9.1045","0.0000"
"45.6000","8336.2402","9.1085","0.0000"
"45.6200","8338.6729","9.1125","0.0000"
"45.6400","8340.4521","9.1164","0.0000"
"45.6600","8342.6396","9.1204","0.0000"
"45.6800","8345.5566","9.1244","0.0000"
"45.7000","8348.4365","9.1285","0.0000"
"45.7200","8351.3828","9.1326","0.0000"
"45.7400","8353.4297","9.1366","0.0000"
"45.7600","8354.4355","9.1405","0.0000"
"45.7800","8355.9336","9.1445","0.0000"
"45.8000","8357.8828","9.1484","0.0000"
"45.8200","8360.2041","9.1524","0.0000"
"45.8400","8363.5859","9.1564","0.0000"
"45.8600","8366.8496","9.1605","0.0000"
"45.8800","8369.4648","9.1645","0.0000"
"45.9000","8371.9004","9.1686","0.0000"
"45.9200","8373.8086","9.1726","0.0000"
"45.9400","8375.6650","9.1766","0.0000"
"45.9600","8378.0186","9.1806","0.0000"
"45.9800","8379.8916","9.1846","0.0000"
"46.0000","8382.1084","9.1886","0.0000"
"46.0200","8384.8516","9.1926","0.0000"
"46.0400","8386.8516","9.1966","0.0000"
"46.0600","8388.7100","9.2005","0.0000"
"46.0800","8390.7168","9.2045","0.0000"
"46.1000","8392.2744","9.2084","0.0000"
"46.1200","8394.5010","9.2124","0.0000"
"46.1400","8397.4346","9.2164","0.0000"
"46.1600","8400.0811","9.2205","0.0000"
"46.1800","8402.8320","9.2245","0.0000"
"46.2000","8405.0615","9.2285","0.0000"
"46.2200","8406.7334","9.2325","0.0000"
"46.2400","8408.9209","9.2365","0.0000"
"46.2600","8411.0088","9.2405","0.0000"
"46.2800","8413.1221","9.2444","0.0000"
"46.3000","8416.1406","9.2485","0.0000"
"46.3200","8418.8008","9.2525","0.0000"
"46.3400","8420.9121","9.2565","0.0000"
"46.3600","8422.9658","9.2605","0.0000"
"46.3800","8424.6191","9.2644","0.0000"
"46.4000","8426.5654","9.2684","0.0000"
"46.4200","8429.4736","9.2724","0.0000"
"46.4400","8432.2061","9.2764","0.0000"
"46.4600","8435.1289","9.2805","0.0000"
"46.4800","8438.1152","9.2845","0.0000"
"46.5000","8440.1270","9.2885","0.0000"
"46.5200","8442.1328","9.2925","0.0000"
"46.5400","8444.2910","9.2965","0.0000"
"46.5600","8445.8672","9.3004","0.0000"
"46.5800","8448.1895","9.3044","0.0000"
"46.6000","8451.1963","9.3085","0.0000"
"46.6200","8453.8857","9.3125","0.0000"
"46.6400","8456.5586","9.3166","0.0000"
"46.6600","8458.6309","9.3206","0.0000"
"46.6800","8460.3184","9.3245","0.0000"
"46.7000","8462.5527","9.3285","0.0000"
"46.7200","8464.7070","9.3325","0.0000"
"46.7400","8466.7988","9.3365","0.0000"
"46.7600","8469.4785","9.3406","0.0000"
"46.7800","8471.2637","9.3445","0.0000"
"46.8000","8472.6602","9.3484","0.0000"
"46.8200","8475.1543","9.3524","0.0000"
"46.8400","8477.6152","9.3564","0.0000"
"46.8600","8480.1729","9.3604","0.0000"
"46.8800","8483.4453","9.3644","0.0000"
"46.9000","8486.3867","9.3685","0.0000"
"46.9200","8489.2930","9.3725","0.0000"
"46.9400","8492.0127","9.3766","0.0000"
"46.9600","8493.5264","9.3806","0.0000"
"46.9800","8494.9082","9.3845","0.0000"
"47.0000","8496.4941","9.3884","0.0000"
"47.0200","8498.1895","9.3924","0.0000"
"47.0400","8500.9502","9.3964","0.0000"
"47.0600","8504.2773","9.4005","0.0000"
"47.0800","8507.0273","9.4045","0.0000"
"47.1000","8509.4561","9.4086","0.0000"
"47.1200","8511.4951","9.4126","0.0000"
"47.1400","8513.1357","9.4165","0.0000"
"47.1600","8515.5771","9.4205","0.0000"
"47.1800","8518.1426","9.4245","0.0000"
"47.2000","8521.0342","9.4286","0.0000"
"47.2200","8524.1396","9.4326","0.0000"
"47.2400","8526.0947","9.4366","0.0000"
"47.2600","8527.5049","9.4406","0.0000"
"47.2800","8529.0762","9.4445","0.0000"
"47.3000","8530.0938","9.4484","0.0000"
"47.3200","8531.9053","9.4524","0.0000"
"47.3400","8535.0049","9.4564","0.0000"
"47.3600","8537.8838","9.4604","0.0000"
"47.3800","8540.9160","9.4645","0.0000"
"47.4000","8543.9404","9.4685","0.0000"
"47.4200","8546.0518","9.4725","0.0000"
"47.4400","8548.3398","9.4765","0.0000"
"47.4600","8550.6660","9.4805","0.0000"
"47.4800","8552.7119","9.4844","0.0000"
"47.5000","8555.2783","9.4885","0.0000"
"47.5200","8557.9062","9.4926","0.0000"
"47.5400","8559.7588","9.4966","0.0000"
"47.5600","8561.3164","9.5005","0.0000"
"47.5800","8562.8574","9.5045","0.0000"
"47.6000","8564.4697","9.5084","0.0000"
"47.6200","8567.1025","9.5124","0.0000"
"47.6400","8569.8672","9.5164","0.0000"
"47.6600","8572.7891","9.5205","0.0000"
"47.6800","8575.5771","9.5245","0.0000"
"47.7000","8577.2812","9.5285","0.0000"
"47.7200","8578.9209","9.5325","0.0000"
"47.7400","8580.9863","9.5364","0.0000"
"47.7600","8582.7861","9.5404","0.0000"
"47.7800","8585.4180","9.5443","0.0000"
"47.8000","8589.2129","9.5484","0.0000"
"47.8200","8592.4033","9.5525","0.0000"
"47.8400","8595.3604","9.5566","0.0000"
"47.8600","8597.9043","9.5606","0.0000"
