Time,Force,Displacement,PIP count
(s),(N),(mm),
"2687.3570","-284.8256","0.2912","1.0000"
"2687.3770","-284.8387","0.2912","1.0000"
"2687.3970","-284.8889","0.2912","1.0000"
"2687.4170","-284.9297","0.2912","1.0000"
"2687.4370","-284.8418","0.2912","1.0000"
"2687.4570","-284.8499","0.2912","1.0000"
"2687.4770","-284.9295","0.2912","1.0000"
"2687.4970","-284.8713","0.2912","1.0000"
"2687.5170","-284.7448","0.2912","1.0000"
"2687.5370","-284.7430","0.2912","1.0000"
"2687.5570","-284.7997","0.2912","1.0000"
"2687.5770","-284.8331","0.2912","1.0000"
"2687.5970","-284.9221","0.2912","1.0000"
"2687.6170","-284.8510","0.2912","1.0000"
"2687.6370","-284.7749","0.2912","1.0000"
"2687.6570","-284.7963","0.2912","1.0000"
"2687.6770","-284.8430","0.2912","1.0000"
"2687.6970","-284.8078","0.2912","1.0000"
"2687.7170","-284.7337","0.2912","1.0000"
"2687.7370","-284.8340","0.2912","1.0000"
"2687.7570","-284.8390","0.2912","1.0000"
"2687.7770","-284.7650","0.2912","1.0000"
"2687.7970","-284.7824","0.2912","1.0000"
"2687.8170","-284.7917","0.2912","1.0000"
"2687.8370","-284.8087","0.2912","1.0000"
"2687.8570","-284.8571","0.2912","1.0000"
"2687.8770","-284.9112","0.2912","1.0000"
"2687.8970","-284.8716","0.2912","1.0000"
"2687.9170","-284.8542","0.2912","1.0000"
"2687.9370","-284.7700","0.2912","1.0000"
"2687.9570","-284.6542","0.2912","1.0000"
"2687.9770","-284.6973","0.2912","1.0000"
"2687.9970","-284.7313","0.2912","1.0000"
"2688.0170","-284.8091","0.2912","1.0000"
"2688.0370","-284.8692","0.2912","1.0000"
"2688.0570","-284.8293","0.2912","1.0000"
"2688.0770","-284.8791","0.2912","1.0000"
"2688.0970","-284.8017","0.2912","1.0000"
"2688.1170","-284.7224","0.2912","1.0000"
"2688.1370","-284.7381","0.2912","1.0000"
"2688.1570","-284.7263","0.2912","1.0000"
"2688.1770","-284.7996","0.2912","1.0000"
"2688.1970","-284.9079","0.2912","1.0000"
"2688.2170","-284.8626","0.2912","1.0000"
"2688.2370","-284.8099","0.2912","1.0000"
"2688.2570","-284.8345","0.2912","1.0000"
"2688.2770","-284.9001","0.2912","1.0000"
"2688.2970","-284.9225","0.2912","1.0000"
"2688.3170","-284.9204","0.2912","1.0000"
"2688.3370","-284.8302","0.2912","1.0000"
"2688.3570","-284.8773","0.2912","1.0000"
"2688.3770","-284.9241","0.2912","1.0000"
"2688.3970","-284.8847","0.2912","1.0000"
"2688.4170","-284.8919","0.2912","1.0000"
"2688.4370","-284.9756","0.2912","1.0000"
"2688.4570","-284.8862","0.2912","1.0000"
"2688.4770","-284.8437","0.2912","1.0000"
"2688.4970","-284.8568","0.2912","1.0000"
"2688.5170","-284.9553","0.2912","1.0000"
"2688.5370","-284.9929","0.2912","1.0000"
"2688.5570","-284.9312","0.2912","1.0000"
"2688.5770","-284.9484","0.2912","1.0000"
"2688.5970","-284.9420","0.2912","1.0000"
"2688.6170","-284.8854","0.2912","1.0000"
"2688.6370","-284.9121","0.2912","1.0000"
"2688.6570","-284.8876","0.2912","1.0000"
"2688.6770","-284.8130","0.2912","1.0000"
"2688.6970","-284.8484","0.2912","1.0000"
"2688.7170","-284.9444","0.2912","1.0000"
"2688.7370","-284.9029","0.2912","1.0000"
"2688.7570","-284.8737","0.2912","1.0000"
"2688.7770","-284.8970","0.2912","1.0000"
"2688.7970","-284.9306","0.2912","1.0000"
"2688.8170","-284.8483","0.2912","1.0000"
"2688.8370","-284.8462","0.2912","1.0000"
"2688.8570","-284.9100","0.2912","1.0000"
"2688.8770","-284.9366","0.2912","1.0000"
"2688.8970","-284.8909","0.2912","1.0000"
"2688.9170","-284.8568","0.2912","1.0000"
"2688.9370","-284.9002","0.2912","1.0000"
"2688.9570","-284.8567","0.2912","1.0000"
"2688.9770","-284.7333","0.2912","1.0000"
"2688.9970","-284.8126","0.2912","1.0000"
"2689.0170","-284.9298","0.2912","1.0000"
"2689.0370","-284.9964","0.2912","1.0000"
"2689.0570","-284.8753","0.2912","1.0000"
"2689.0770","-284.8611","0.2912","1.0000"
"2689.0970","-284.9357","0.2912","1.0000"
"2689.1170","-284.9792","0.2912","1.0000"
"2689.1370","-284.9185","0.2912","1.0000"
"2689.1570","-284.9538","0.2912","1.0000"
"2689.1770","-284.9565","0.2912","1.0000"
"2689.1970","-284.8292","0.2912","1.0000"
"2689.2170","-284.8131","0.2912","1.0000"
"2689.2370","-284.8629","0.2912","1.0000"
"2689.2570","-284.7873","0.2912","1.0000"
"2689.2770","-284.8830","0.2912","1.0000"
"2689.2970","-285.0134","0.2912","1.0000"
"2689.3170","-284.9487","0.2912","1.0000"
"2689.3370","-284.8560","0.2912","1.0000"
"2689.3570","-284.9294","0.2912","1.0000"
"2689.3770","-285.0037","0.2912","1.0000"
"2689.3970","-284.8792","0.2912","1.0000"
"2689.4170","-284.8891","0.2912","1.0000"
"2689.4370","-284.9159","0.2912","1.0000"
"2689.4570","-284.9583","0.2912","1.0000"
"2689.4770","-285.0324","0.2912","1.0000"
"2689.4970","-284.9987","0.2912","1.0000"
"2689.5170","-284.9172","0.2912","1.0000"
"2689.5370","-284.9131","0.2912","1.0000"
"2689.5570","-284.9122","0.2912","1.0000"
"2689.5770","-284.8585","0.2912","1.0000"
"2689.5970","-284.8516","0.2912","1.0000"
"2689.6170","-284.9207","0.2912","1.0000"
"2689.6370","-284.9512","0.2912","1.0000"
"2689.6570","-284.9742","0.2912","1.0000"
"2689.6770","-284.9840","0.2912","1.0000"
"2689.6970","-285.0181","0.2912","1.0000"
"2689.7170","-284.9698","0.2912","1.0000"
"2689.7370","-284.9769","0.2912","1.0000"
"2689.7570","-284.9322","0.2912","1.0000"
"2689.7770","-284.8588","0.2912","1.0000"
"2689.7970","-284.8201","0.2912","1.0000"
"2689.8170","-284.8047","0.2912","1.0000"
"2689.8370","-284.8699","0.2912","1.0000"
"2689.8570","-284.9612","0.2912","1.0000"
"2689.8770","-284.9576","0.2912","1.0000"
"2689.8970","-284.9265","0.2912","1.0000"
"2689.9170","-284.8681","0.2912","1.0000"
"2689.9370","-284.8825","0.2912","1.0000"
"2689.9570","-285.0147","0.2912","1.0000"
"2689.9770","-285.0086","0.2912","1.0000"
"2689.9970","-284.9547","0.2912","1.0000"
"2690.0170","-285.0254","0.2912","1.0000"
"2690.0370","-285.0892","0.2912","1.0000"
"2690.0570","-284.9830","0.2912","1.0000"
"2690.0770","-284.9501","0.2912","1.0000"
"2690.0970","-284.9686","0.2912","1.0000"
"2690.1170","-285.0216","0.2912","1.0000"
"2690.1370","-285.0369","0.2912","1.0000"
"2690.1570","-285.0387","0.2912","1.0000"
"2690.1770","-285.0705","0.2912","1.0000"
"2690.1970","-285.0836","0.2912","1.0000"
"2690.2170","-285.1172","0.2912","1.0000"
"2690.2370","-285.0604","0.2912","1.0000"
"2690.2570","-285.0542","0.2912","1.0000"
"2690.2770","-285.0401","0.2912","1.0000"
"2690.2970","-285.0725","0.2912","1.0000"
"2690.3170","-285.1382","0.2912","1.0000"
"2690.3370","-285.1758","0.2912","1.0000"
"2690.3570","-285.1118","0.2912","1.0000"
"2690.3770","-284.9944","0.2912","1.0000"
"2690.3970","-285.0897","0.2912","1.0000"
"2690.4170","-285.1264","0.2912","1.0000"
"2690.4370","-285.0461","0.2912","1.0000"
"2690.4570","-285.0066","0.2912","1.0000"
"2690.4770","-285.1102","0.2912","1.0000"
"2690.4970","-285.0376","0.2912","1.0000"
"2690.5170","-285.0258","0.2912","1.0000"
"2690.5370","-284.9911","0.2912","1.0000"
"2690.5570","-285.0518","0.2912","1.0000"
"2690.5770","-285.0114","0.2912","1.0000"
"2690.5970","-285.0402","0.2912","1.0000"
"2690.6170","-285.0588","0.2912","1.0000"
"2690.6370","-285.0286","0.2912","1.0000"
"2690.6570","-285.0250","0.2912","1.0000"
"2690.6770","-284.9749","0.2912","1.0000"
"2690.6970","-284.8982","0.2912","1.0000"
"2690.7170","-284.9382","0.2912","1.0000"
"2690.7370","-284.9587","0.2912","1.0000"
"2690.7570","-284.9618","0.2912","1.0000"
"2690.7770","-284.9995","0.2912","1.0000"
"2690.7970","-284.9828","0.2912","1.0000"
"2690.8170","-284.9269","0.2912","1.0000"
"2690.8370","-284.9352","0.2912","1.0000"
"2690.8570","-284.9409","0.2912","1.0000"
"2690.8770","-284.9744","0.2912","1.0000"
"2690.8970","-285.0146","0.2912","1.0000"
"2690.9170","-284.9807","0.2912","1.0000"
"2690.9370","-284.8624","0.2912","1.0000"
"2690.9570","-284.8534","0.2912","1.0000"
"2690.9770","-284.8615","0.2912","1.0000"
"2690.9970","-284.9940","0.2912","1.0000"
"2691.0170","-284.9860","0.2912","1.0000"
"2691.0370","-284.9500","0.2912","1.0000"
"2691.0570","-284.9233","0.2912","1.0000"
"2691.0770","-284.8867","0.2912","1.0000"
"2691.0970","-284.9337","0.2912","1.0000"
"2691.1170","-284.9582","0.2912","1.0000"
"2691.1370","-284.9218","0.2912","1.0000"
"2691.1570","-284.9513","0.2912","1.0000"
"2691.1770","-284.9506","0.2912","1.0000"
"2691.1970","-284.9955","0.2912","1.0000"
"2691.2170","-285.0936","0.2912","1.0000"
"2691.2370","-285.1586","0.2912","1.0000"
"2691.2570","-285.0338","0.2912","1.0000"
"2691.2770","-284.9618","0.2912","1.0000"
"2691.2970","-284.9041","0.2912","1.0000"
"2691.3170","-284.9402","0.2912","1.0000"
"2691.3370","-284.9301","0.2912","1.0000"
"2691.3570","-284.9648","0.2912","1.0000"
"2691.3770","-285.0865","0.2912","1.0000"
"2691.3970","-285.2061","0.2912","1.0000"
"2691.4170","-285.0534","0.2912","1.0000"
"2691.4370","-285.0391","0.2912","1.0000"
"2691.4570","-285.0710","0.2912","1.0000"
"2691.4770","-284.9904","0.2912","1.0000"
"2691.4970","-285.0229","0.2912","1.0000"
"2691.5170","-285.1153","0.2912","1.0000"
"2691.5370","-285.0554","0.2912","1.0000"
"2691.5570","-284.9414","0.2912","1.0000"
"2691.5770","-285.0244","0.2912","1.0000"
"2691.5970","-285.0629","0.2912","1.0000"
"2691.6170","-285.0002","0.2912","1.0000"
"2691.6370","-285.0843","0.2912","1.0000"
"2691.6570","-285.0393","0.2912","1.0000"
"2691.6770","-285.0558","0.2912","1.0000"
"2691.6970","-285.1191","0.2912","1.0000"
"2691.7170","-285.1841","0.2912","1.0000"
"2691.7370","-285.1076","0.2912","1.0000"
"2691.7570","-285.0275","0.2912","1.0000"
"2691.7770","-285.0606","0.2912","1.0000"
"2691.7970","-285.1136","0.2912","1.0000"
"2691.8170","-285.0807","0.2912","1.0000"
"2691.8370","-285.1641","0.2912","1.0000"
"2691.8570","-285.2613","0.2912","1.0000"
"2691.8770","-285.2607","0.2912","1.0000"
"2691.8970","-285.2203","0.2912","1.0000"
"2691.9170","-285.2043","0.2912","1.0000"
"2691.9370","-285.1231","0.2912","1.0000"
"2691.9570","-285.1839","0.2912","1.0000"
"2691.9770","-285.1333","0.2912","1.0000"
"2691.9970","-285.1831","0.2912","1.0000"
"2692.0170","-285.2564","0.2912","1.0000"
"2692.0370","-285.2628","0.2912","1.0000"
"2692.0570","-285.1935","0.2912","1.0000"
"2692.0770","-285.1898","0.2912","1.0000"
"2692.0970","-285.3139","0.2912","1.0000"
"2692.1170","-285.2916","0.2912","1.0000"
"2692.1370","-285.1708","0.2912","1.0000"
"2692.1570","-285.3145","0.2912","1.0000"
"2692.1770","-285.3273","0.2912","1.0000"
"2692.1970","-285.2571","0.2912","1.0000"
"2692.2170","-285.3326","0.2912","1.0000"
"2692.2370","-285.3561","0.2912","1.0000"
"2692.2570","-285.2832","0.2912","1.0000"
"2692.2770","-285.2870","0.2912","1.0000"
"2692.2970","-285.3304","0.2912","1.0000"
"2692.3170","-285.3202","0.2912","1.0000"
"2692.3370","-285.3421","0.2912","1.0000"
"2692.3570","-285.3690","0.2912","1.0000"
"2692.3770","-285.2883","0.2912","1.0000"
"2692.3970","-285.2600","0.2912","1.0000"
"2692.4170","-285.1948","0.2912","1.0000"
"2692.4370","-285.2716","0.2912","1.0000"
"2692.4570","-285.2931","0.2912","1.0000"
"2692.4770","-285.3106","0.2912","1.0000"
"2692.4970","-285.2981","0.2912","1.0000"
"2692.5170","-285.2687","0.2912","1.0000"
"2692.5370","-285.2843","0.2912","1.0000"
"2692.5570","-285.3441","0.2912","1.0000"
"2692.5770","-285.4797","0.2912","1.0000"
